,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
0,0.016211700439453126,0.0003942104640539784,0.009812021255493164,0.00040687306812113756,True,balanced,,1,2,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.41539495168599,0.2906966462388791,0.25123098673552724,0.38271516842535175,0.5953351056647087,0.38707457175009136,0.11994639004064839,305,0.547566802137857,0.5615825295261961,0.44989515090344284,0.48713520144459527,0.5102077244756811,0.5112774816975544,0.04049517804653983,0.43478260869565216,0.3125,0.2702702702702703,0.38888888888888895,0.6,0.40128835357096226,0.11472666661149705,297,0.5342465753424657,0.5547445255474452,0.4375,0.4923076923076923,0.5112781954887219,0.506015397737265,0.040203196991108955,0.4452353469283058,0.41453178232024385,0.41388674499042394,0.5657899908526999,0.6922090729783038,0.5063305876139955,0.10843592124535704,373,0.7679265922473918,0.7618205814481006,0.6694353140777778,0.6415892591593249,0.6919759230708756,0.7065495340006941,0.050262759033778755
1,0.09521503448486328,0.04175555204283348,0.05359859466552734,0.04360426820223555,True,balanced,,1,2,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.32170717539229704,0.1971736888051955,0.2446165425662558,0.3408344620482011,0.5072173117629541,0.3223098361149807,0.10604678471542917,357,0.5359983844579228,0.5354487197437164,0.46198849233689426,0.4439493031066889,0.5431408407972114,0.5041051480884867,0.04222776738745598,0.3448275862068966,0.21276595744680848,0.2631578947368421,0.34146341463414637,0.5,0.3324429706049387,0.09739929612711679,355,0.5161290322580645,0.52,0.4516129032258064,0.42603550295857995,0.5413533834586466,0.4910261643802195,0.04422591397185763,0.4550489596514914,0.3739597687174083,0.44223064595660755,0.6384821844654351,0.7588757396449703,0.5337194596871825,0.1426555210146771,257,0.7650442116115576,0.7881439010916786,0.7139105170016116,0.6724289711309115,0.7165677374776283,0.7312190676626774,0.04087811120018725
2,0.3742018222808838,0.08127831099928483,0.041053152084350585,0.0011005662608398797,True,balanced,,1,2,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 0}",0.32170717539229704,0.21101243615556098,0.23833575491188702,0.42168050875545027,0.40020854982661846,0.3185888850083628,0.08403884047847797,363,0.523821148764803,0.6012858285280657,0.5080127341490933,0.46210148611871865,0.4811920815188425,0.5152826558159046,0.04798480469003112,0.3448275862068966,0.22727272727272727,0.2564102564102564,0.39999999999999997,0.375,0.32070211397797604,0.06735123876205677,360,0.4969696969696969,0.5925925925925926,0.4966442953020134,0.4333333333333334,0.4606060606060606,0.49602919576073934,0.053872668705714846,0.45504895965149134,0.3936195348454964,0.45108481262327416,0.6447369005567387,0.7291138348830657,0.5347208085120133,0.1289529696827169,252,0.7640230348326301,0.8088784927919823,0.7459853535476746,0.6934524918448726,0.7251858352142446,0.7475050416462808,0.038630762798952605
3,0.015200567245483399,0.0004005681155047515,0.010600137710571288,0.0008001566128588549,True,balanced,,1,5,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 5, 'random_state': 0}",0.41539495168599,0.2906966462388791,0.25123098673552724,0.38271516842535175,0.5953351056647087,0.38707457175009136,0.11994639004064839,305,0.547566802137857,0.5615825295261961,0.44989515090344284,0.4772746081541508,0.5003053790075298,0.5073248939458354,0.04198516606077099,0.43478260869565216,0.3125,0.2702702702702703,0.38888888888888895,0.6,0.40128835357096226,0.11472666661149705,297,0.5342465753424657,0.5547445255474452,0.4375,0.4812030075187971,0.5,0.5015388216817416,0.04103054487963685,0.45551581305952127,0.2574700940085556,0.42777563387931283,0.6248177686304777,0.6993519301211609,0.4929862479398056,0.15562176009069148,414,0.7675720601126088,0.7439711730168608,0.6810713756290029,0.6367349932653286,0.6741902298207652,0.7007079663689133,0.048007998118781016
4,0.07419862747192382,0.026354586891651943,0.015600919723510742,0.0004894966732175017,True,balanced,,1,5,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20, 'random_state': 0}",0.32170717539229704,0.1971736888051955,0.2446165425662558,0.38271516842535175,0.5072173117629541,0.33068597739041083,0.10879746912004314,354,0.5359983844579228,0.5354487197437164,0.46198849233689426,0.4363570080254713,0.5327106247252371,0.5005006458578484,0.042700192729966994,0.3448275862068966,0.21276595744680848,0.2631578947368421,0.38888888888888895,0.5,0.3419280654558873,0.1000880138568708,353,0.5161290322580645,0.52,0.4516129032258064,0.4216867469879518,0.5294117647058824,0.487768089435541,0.04301482566738011,0.46762198296111024,0.30234854888701046,0.44223064595660744,0.6430185468647007,0.7588757396449703,0.5228190928628799,0.16019933127802335,304,0.7645751091951583,0.7881439010916785,0.7195843916254576,0.6698406635902047,0.7106520773886251,0.7305592285782249,0.0416570774093839
5,0.30715055465698243,0.03696456894120996,0.0423586368560791,0.0015266386092955692,True,balanced,,1,5,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 0}",0.32170717539229704,0.21101243615556098,0.23833575491188702,0.42168050875545027,0.40020854982661846,0.3185888850083628,0.08403884047847797,363,0.516364355645794,0.6012858285280657,0.4996365013576679,0.45608168325002224,0.47422101817151435,0.5095178773906128,0.05033322526469529,0.3448275862068966,0.22727272727272727,0.2564102564102564,0.39999999999999997,0.375,0.32070211397797604,0.06735123876205677,360,0.4880952380952381,0.5925925925925926,0.4868421052631579,0.4262295081967213,0.45238095238095233,0.4892280793057324,0.05659987549943464,0.4642618669848952,0.32219096341692494,0.45108481262327416,0.6796133866318549,0.7588757396449705,0.5352053538603838,0.16022889610181262,250,0.7621596720095067,0.8088128402491956,0.744706324288336,0.6972920007847436,0.7174892504438394,0.7460920175551242,0.038454001581442805
6,0.022600698471069335,0.014717915848286255,0.011800050735473633,0.003124404662274666,True,balanced,,1,10,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.46487287135262106,0.33367561003508206,0.25123098673552724,0.3483667944061521,0.5617462088009236,0.39197849426606124,0.10885378694341101,296,0.5670300084965159,0.5541162916432272,0.450518122699105,0.46506846023220577,0.48483388009926437,0.5043133526340636,0.04738617910349429,0.4761904761904762,0.35714285714285715,0.2702702702702703,0.35000000000000003,0.5625000000000001,0.40322072072072074,0.10327236892988698,296,0.5648854961832062,0.5538461538461539,0.4337349397590361,0.45945945945945954,0.4822695035460993,0.498839110558791,0.051868606532372824,0.47417663853575925,0.2572175687560303,0.4271959237343853,0.6303993470044073,0.7588757396449705,0.5095730435351105,0.17232121802158656,366,0.7473521024654535,0.7486082687520047,0.6684497732947362,0.6194987545925896,0.6665511926280931,0.6900920183465754,0.05041593979813033
7,0.06460013389587402,0.01504061562335018,0.015800666809082032,0.0007482522001319406,True,balanced,,1,10,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.32170717539229704,0.2016101309926294,0.2266599841767522,0.48461767866899735,0.4955937882221696,0.3460377514905691,0.12431715100053156,345,0.5354316430584837,0.5387328086036408,0.45503040998229943,0.448302457046201,0.5165080018663835,0.4988010641114017,0.039283224550094434,0.3448275862068966,0.2173913043478261,0.2439024390243903,0.4736842105263157,0.48648648648648657,0.35325840531838304,0.11201943703915025,342,0.52,0.5323741007194245,0.4390243902439025,0.43113772455089816,0.5147058823529411,0.48744841957343327,0.04321266592632995,0.476679460534549,0.31419077572923726,0.4422306459566075,0.7024780063241602,0.7588757396449705,0.5388909256379049,0.16664794315473866,231,0.7551432924937803,0.782142192367782,0.7134567513419345,0.6691586676895156,0.6968436233631582,0.7233489054512341,0.04050802437548627
8,0.25778822898864745,0.00900000193445177,0.045601177215576175,0.004800015852754571,True,balanced,,1,10,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 0}",0.32170717539229704,0.2266599841767522,0.25821302508774935,0.42168050875545027,0.3872368438881423,0.32309950746007826,0.07395212988797756,356,0.5277196516878353,0.600346140987987,0.504265282705032,0.46099589693767484,0.4693015306291713,0.5125257005895401,0.05007029046958662,0.3448275862068966,0.2439024390243903,0.2777777777777778,0.39999999999999997,0.36,0.3253015606018129,0.05665585785884237,358,0.5063291139240507,0.5954198473282443,0.496551724137931,0.43678160919540227,0.451219512195122,0.49726036135615004,0.055669504004509145,0.47273765005981017,0.3270018296968194,0.45108481262327416,0.7070771109232648,0.7588757396449705,0.5433554285896277,0.16344014850257257,190,0.7543767203937383,0.8036552280687307,0.7306872248849705,0.6871982832358515,0.694500200282799,0.734083531373218,0.04249384894921439
9,0.016600370407104492,0.0008000731588093807,0.010800313949584962,0.000749143961547734,True,balanced,,2,2,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.41539495168599,0.2906966462388791,0.25123098673552724,0.38271516842535175,0.5072173117629541,0.3694510129697405,0.09104346356536663,329,0.545448799899483,0.5615825295261961,0.4573281934364258,0.4772746081541508,0.504265282705032,0.5091798827442575,0.03947700410531886,0.43478260869565216,0.3125,0.2702702702702703,0.38888888888888895,0.5,0.38128835357096225,0.08254539463001001,321,0.5401459854014599,0.5547445255474452,0.441717791411043,0.4812030075187971,0.496551724137931,0.5028726068033353,0.04081528449687027,0.47267169880876403,0.2574700940085556,0.41155489809335966,0.5973954177331682,0.7075936883629191,0.48933715940135336,0.15453326722286834,422,0.7588787435081312,0.7390336917319829,0.6742989127746274,0.644315668675093,0.6889279782224946,0.7010909989824657,0.04211475855168789
