classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
RandomForestClassifier,149,0.7172881891494126,0.8871738354737859,0.6919564942666347,0.693916165720351,0.5433007491651253,0.65859477124183
