Season,Name,death,min,max,mean,multiply,death_prediction,death_prediction_probability
summer,TINA,False,0.7448809523809523,1.0,0.9765661375661376,-0.7606227660001676,False,0.3861891562370285
summer,TINA,False,0.7448809523809523,1.0,0.9765661375661376,-0.7606227660001676,False,0.3861891562370285
summer,TINA,True,0.7448809523809523,1.0,0.9759828042328044,-0.7828963873595908,False,0.4015466781858327
winter,NEVADA,True,0.8136111111111111,1.0,0.9738151738473166,-0.8267558464172865,False,0.4323322818529432
summer,JADE,False,0.6897619047619048,1.0,0.976297619047619,-0.8271305539011038,False,0.4325979203026745
winter,TINA,True,0.6276190476190477,1.0,0.9751309523809524,-0.8498557887807832,False,0.4487752846436394
summer,JADE,True,0.6897619047619048,1.0,0.9748809523809522,-0.8705601118240013,False,0.4636098977490773
summer,GLORY,False,0.7849999999999999,1.0,0.9717579365079364,-0.9005472340564471,False,0.4852033438048139
summer,GLORY,False,0.7849999999999999,1.0,0.9717579365079364,-0.9005472340564471,False,0.4852033438048139
summer,GLORY,False,0.7849999999999999,1.0,0.9706746031746032,-0.9345692567704836,True,0.5097649474476897
winter,MOSCOW,True,0.7548412698412698,1.0,0.9705621693121692,-0.9639245293247206,True,0.5309239940618757
winter,PISCES,True,0.7655952380952381,1.0,0.9672857142857142,-1.0505361708315384,True,0.5924304151628622
summer,SINGAPURA,False,0.775,1.0,0.9660787037037036,-1.095018351845227,True,0.6230474514278188
summer,SINGAPURA,False,0.775,1.0,0.9660787037037036,-1.095018351845227,True,0.6230474514278188
winter,TINA,True,0.6276190476190477,1.0,0.9651309523809524,-1.219850752540928,True,0.7033010998108054
winter,NEVADA,False,0.5520833333333333,1.0,0.964445238095238,-1.2360503399961158,True,0.7129710873101237
winter,NEVADA,True,0.5520833333333333,1.0,0.963445238095238,-1.2665095474777317,True,0.730632859731517
winter,ELPIDA,True,0.6585714285714286,1.0,0.9632037037037036,-1.2669721549877004,True,0.7308957518444201
summer,VENICE,True,0.8107142857142857,1.0,0.9587719198790629,-1.3126668372129469,True,0.7560521325299678
summer,VENICE,True,0.8107142857142857,1.0,0.9587719198790629,-1.3126668372129469,True,0.7560521325299678
summer,VENICE,True,0.775,1.0,0.9578314436885864,-1.351022817791318,True,0.7759019693605954
winter,ELPIDA,True,0.6585714285714286,1.0,0.960584656084656,-1.380908672954737,True,0.7905534044772269
winter,ELPIDA,True,0.6585714285714286,1.0,0.958898148148148,-1.3991411427604488,True,0.7991398063068387
summer,ELEONORA,True,0.632440476190476,1.0,0.9590793650793652,-1.419946810108515,True,0.8086127949340893
winter,PISCES,True,0.5780555555555555,1.0,0.957978835978836,-1.48686717754006,True,0.8367596580042392
winter,PISCES,True,0.5780555555555555,1.0,0.956165343915344,-1.5082018377876534,True,0.845003203519152
summer,NEVADA,True,0.8299999999999998,1.0,0.9500052910052912,-1.6023654116901949,True,0.8773871526270186
summer,NEVADA,True,0.8299999999999998,1.0,0.9495793650793652,-1.616530895395223,True,0.8817212560983163
summer,ELEONORA,True,0.505,1.0,0.954079365079365,-1.6402213308822953,True,0.8886731433464229
summer,NEVADA,True,0.775,1.0,0.938959656084656,-1.9600242066239075,True,0.9526180420252806
winter,MAYA,True,0.55,1.0,0.9438214285714286,-2.051912188429777,True,0.9632572749810678
summer,MAYA,True,0.3852380952380952,1.0,0.9448174603174604,-2.2791200046868503,True,0.9805952846951864
summer,ELEONORA,True,0.505,1.0,0.9384107142857142,-2.3173563275206783,True,0.9825889346246689
winter,MAYA,True,0.55,1.0,0.9323571428571428,-2.43870535355411,True,0.987673338642914
winter,VENUS,True,0.4785714285714285,1.0,0.9294761904761906,-2.557100726330336,True,0.9912121527404103
summer,VENUS,True,0.4202380952380952,1.0,0.9308888888888888,-2.609830075254405,True,0.9924442458904523
summer,VENUS,True,0.4202380952380952,1.0,0.9308888888888888,-2.609830075254405,True,0.9924442458904523
summer,VENUS,True,0.4202380952380952,1.0,0.9308888888888888,-2.609830075254405,True,0.9924442458904523
summer,MAYA,True,0.2352380952380952,1.0,0.941484126984127,-2.651819453756288,True,0.9933014484907134
summer,MAYA,True,0.2352380952380952,1.0,0.941484126984127,-2.651819453756288,True,0.9933014484907134
winter,VENUS,True,0.4785714285714285,1.0,0.916559523809524,-3.083281090238412,True,0.9980643407957844
winter,BRADY,True,0.4251190476190477,1.0,0.912637566137566,-3.115644257001804,True,0.9982367768974066
winter,BRADY,True,0.4251190476190477,1.0,0.912637566137566,-3.115644257001804,True,0.9982367768974066
winter,BRADY,True,0.53,1.0,0.9097169312169312,-3.140366354376515,True,0.9983580935213143
winter,VENUS,True,0.4785714285714285,1.0,0.9064880952380956,-3.505858606030918,True,0.9994280780658685
winter,INGY,True,0.0333333333333333,1.0,0.9360079365079365,-4.519260457951155,True,0.9999693555928238
winter,INGY,True,0.0333333333333333,1.0,0.9360079365079365,-4.519260457951155,True,0.9999693555928238
winter,INGY,True,0.0333333333333333,1.0,0.9360079365079365,-4.519260457951155,True,0.9999693555928238
summer,LEANNE,True,0.0166666666666666,1.0,0.9102658730158733,-6.22461944309511,True,0.9999997775940899
summer,LEANNE,True,0.0166666666666666,1.0,0.9102658730158733,-6.22461944309511,True,0.9999997775940899
summer,LEANNE,True,0.0166666666666666,1.0,0.9102658730158733,-6.22461944309511,True,0.9999997775940899
winter,ANNA,True,0.1,1.0,0.8239563492063492,-9.115883660989528,True,0.9999999999474809
winter,ANNA,True,0.1,1.0,0.8239563492063492,-9.115883660989528,True,0.9999999999474809
winter,ANNA,True,0.1,1.0,0.8239563492063492,-9.115883660989528,True,0.9999999999474809
winter,GLOBE,True,0.0333333333333333,1.0,0.8596588246409677,-9.198861006732276,True,0.9999999999586733
winter,GLOBE,True,0.0333333333333333,1.0,0.8596588246409677,-9.198861006732276,True,0.9999999999586733
winter,GLOBE,True,0.0333333333333333,1.0,0.8596588246409677,-9.198861006732276,True,0.9999999999586733
summer,FORSTER,True,0.05,1.0,0.8347420634920634,-10.103254396134783,True,0.9999999999969678
summer,FORSTER,True,0.05,1.0,0.8347420634920634,-10.103254396134783,True,0.9999999999969678
summer,FORSTER,True,0.05,1.0,0.8347420634920634,-10.103254396134783,True,0.9999999999969678
summer,ORPHEUS,True,0.0958333333333333,1.0,0.7754444444444444,-11.028389874935897,True,0.9999999999997904
summer,ORPHEUS,True,0.0958333333333333,1.0,0.7754444444444444,-11.028389874935897,True,0.9999999999997904
summer,ORPHEUS,True,0.0958333333333333,1.0,0.7754444444444444,-11.028389874935897,True,0.9999999999997904
summer,ANNA,True,0.025,1.0,0.8443769841269841,-11.052923687916165,True,0.9999999999998048
summer,ANNA,True,0.025,1.0,0.8443769841269841,-11.052923687916165,True,0.9999999999998048
summer,ANNA,True,0.025,1.0,0.8443769841269841,-11.052923687916165,True,0.9999999999998048
winter,FORSTER,True,0.1221428571428571,1.0,0.7753293650793651,-11.153404153448223,True,0.9999999999998539
winter,FORSTER,True,0.1221428571428571,1.0,0.7753293650793651,-11.153404153448223,True,0.9999999999998539
winter,FORSTER,True,0.1221428571428571,1.0,0.7753293650793651,-11.153404153448223,True,0.9999999999998539
winter,ORPHEUS,True,0.05,1.0,0.7622023809523809,-13.13909026789741,True,0.9999999999999996
winter,ORPHEUS,True,0.05,1.0,0.7622023809523809,-13.13909026789741,True,0.9999999999999996
summer,INGY,True,0.0,1.0,0.9275277777777778,-24.511739704870788,True,1.0
summer,INGY,True,0.0,1.0,0.9275277777777778,-24.511739704870788,True,1.0
summer,INGY,True,0.0,1.0,0.9275277777777778,-24.511739704870788,True,1.0
summer,GLOBE,True,0.0,1.0,0.8263796296296296,-30.231696521012065,True,1.0
summer,GLOBE,True,0.0,1.0,0.8263796296296296,-30.231696521012065,True,1.0
summer,GLOBE,True,0.0,1.0,0.8263796296296296,-30.231696521012065,True,1.0
