Season,Name,death,min,max,mean,multiply,death_prediction,death_prediction_probability
winter,NEVADA,True,0.97210443,0.99253,0.98662204,-0.4047163531401548,False,0.33448082868761053
summer,CONTROL,False,0.9859502,0.9859502,0.98595023,-0.4244838362006841,False,0.3405575211143901
summer,CONTROL,False,0.9859502,0.9859502,0.98595023,-0.4244838362006841,False,0.3405575211143901
summer,CONTROL,False,0.9859502,0.9859502,0.98595023,-0.4244838362006841,False,0.3405575211143901
winter,SINGAPURA,False,0.9597343,0.99256,0.9852291,-0.4480465623876196,False,0.3478698662221334
winter,SINGAPURA,False,0.9597343,0.99256,0.9852291,-0.4480465623876196,False,0.3478698662221334
winter,SINGAPURA,False,0.9597343,0.99256,0.9852291,-0.4480465623876196,False,0.3478698662221334
winter,VENUS,True,0.91928744,0.99251354,0.98511916,-0.4528256295376073,False,0.34936190423107577
winter,VENUS,True,0.91928744,0.99251354,0.9848429,-0.4612453804943615,False,0.3519977518839489
winter,VENUS,True,0.91928744,0.99251354,0.9847953,-0.4626977045722198,False,0.3524533281311008
winter,BRADY,True,0.970237,0.9922924,0.98437274,-0.4732083627252384,False,0.3557583543067166
winter,BRADY,True,0.970237,0.9922924,0.98437274,-0.4732083627252384,False,0.3557583543067166
winter,BRADY,True,0.970237,0.9922924,0.984307,-0.4752072193051042,False,0.3563884555911727
summer,PISCES,False,0.96278584,0.9924601,0.9840046,-0.4849965645923407,False,0.3594815108719748
summer,PISCES,False,0.96278584,0.9924601,0.9840046,-0.4849965645923407,False,0.3594815108719748
summer,PISCES,False,0.96278584,0.9924065,0.98396456,-0.4862099788102432,False,0.3598657237727286
summer,VENICE,True,0.9308199,0.9923166,0.98190135,-0.5522278895752136,False,0.3810290396602243
summer,ELPIDA,False,0.9641373,0.9923508,0.98168,-0.5560508176595014,False,0.38226940049489716
summer,ELPIDA,False,0.9641373,0.9923508,0.981669,-0.5563709829015083,False,0.38237334900000675
summer,ELPIDA,False,0.9641373,0.9923861,0.98159134,-0.558743885613883,False,0.3831440976894952
summer,MOSCOW,False,0.9570484,0.9923875,0.98067856,-0.5874048678485905,False,0.392498968290409
summer,MOSCOW,False,0.9570484,0.9923875,0.98067856,-0.5874048678485905,False,0.392498968290409
summer,MOSCOW,False,0.9570484,0.9923875,0.98067856,-0.5874048678485905,False,0.392498968290409
summer,VENICE,True,0.90194356,0.9923166,0.9804917,-0.5979635421234561,False,0.39596568595153353
summer,VENICE,True,0.90194356,0.9923166,0.9804917,-0.5979635421234561,False,0.39596568595153353
summer,GLORY,False,0.96161777,0.9923817,0.9795965,-0.6199625673315293,False,0.4032219150367627
summer,GLORY,False,0.96161777,0.9923817,0.9795965,-0.6199625673315293,False,0.4032219150367627
summer,GLORY,False,0.96161777,0.9923524,0.9795841,-0.6203391403712121,False,0.40334650437687747
summer,NEVADA,True,0.9547708,0.9913305,0.9792997,-0.6287195648862622,False,0.40612237051951977
summer,NEVADA,True,0.9547708,0.9913305,0.9792901,-0.6290245105747829,False,0.4062234926892643
summer,BRADY,False,0.9664823,0.99047375,0.97877663,-0.644219596439783,False,0.4112721970943883
summer,BRADY,False,0.9664823,0.99047375,0.97877663,-0.644219596439783,False,0.4112721970943883
summer,BRADY,False,0.9664823,0.99047375,0.97877663,-0.644219596439783,False,0.4112721970943883
summer,SINGAPURA,False,0.95119745,0.99168533,0.97845185,-0.6562806935827108,False,0.4152930029926614
summer,SINGAPURA,False,0.9242056,0.99168533,0.9773988,-0.6906828940289162,False,0.4268220718978478
summer,SINGAPURA,False,0.9242056,0.99168533,0.9773988,-0.6906828940289162,False,0.4268220718978478
summer,TINA,False,0.84720296,0.9917535,0.9772225,-0.7039252447410889,False,0.43128193275021437
summer,TINA,False,0.84720296,0.9917535,0.9772225,-0.7039252447410889,False,0.43128193275021437
summer,CHARLESTON,False,0.9597099,0.9915165,0.9764098,-0.7173290123772317,False,0.43580753211568757
summer,CHARLESTON,True,0.9597099,0.9915165,0.9764098,-0.7173290123772317,False,0.43580753211568757
summer,TINA,True,0.83653414,0.9917535,0.97663975,-0.7236552740221924,False,0.437947276454248
summer,CHARLESTON,False,0.9597099,0.9915165,0.9760796,-0.7273958151093532,False,0.43921353936672014
summer,NEVADA,True,0.91518074,0.9913305,0.97609484,-0.7303193149487757,False,0.440203766370406
summer,ELEONORA,True,0.7740299,0.99220693,0.97686857,-0.7311109478093485,False,0.4404719848385995
summer,ELEONORA,True,0.76151365,0.99220693,0.9759486,-0.7629974987328376,False,0.4513029135577357
summer,ELEONORA,True,0.76151365,0.99220693,0.97591496,-0.763863557045405,False,0.45159778042332416
summer,MAYA,True,0.4669968,0.9921865,0.9546736,-1.6227736354818758,True,0.7284255119967512
summer,MAYA,True,0.44257772,0.9923061,0.95138365,-1.7623873659447278,True,0.7646952289061522
summer,MAYA,True,0.44257772,0.9923061,0.95138365,-1.7623873659447278,True,0.7646952289061522
winter,INGY,True,0.107044995,0.992579,0.9363993,-3.5903511884341865,True,0.9756781572785908
winter,INGY,True,0.107044995,0.992579,0.9363993,-3.5903511884341865,True,0.9756781572785908
winter,INGY,True,0.107044995,0.992579,0.9363993,-3.5903511884341865,True,0.9756781572785908
summer,LEANNE,True,0.13214153,0.99232507,0.90892816,-4.671308831355421,True,0.9943918159822946
summer,LEANNE,True,0.13214153,0.99232507,0.90892816,-4.671308831355421,True,0.9943918159822946
summer,LEANNE,True,0.13214153,0.99232507,0.90892816,-4.671308831355421,True,0.9943918159822946
summer,INGY,True,0.13241106,0.991912,0.90522873,-4.905757124881371,True,0.9959308099039941
summer,INGY,True,0.13241106,0.991912,0.90522873,-4.905757124881371,True,0.9959308099039941
summer,INGY,True,0.13241106,0.991912,0.90522873,-4.905757124881371,True,0.9959308099039941
summer,VENUS,True,0.17050594,0.99180543,0.8896329,-5.600296647530159,True,0.9984300121594253
summer,VENUS,True,0.17050594,0.99180543,0.8896329,-5.600296647530159,True,0.9984300121594253
summer,VENUS,True,0.17050594,0.99180543,0.8896329,-5.600296647530159,True,0.9984300121594253
winter,GLOBE,True,0.107044995,0.99244875,0.88872117,-6.450996287451401,True,0.9995119936988561
winter,GLOBE,True,0.107044995,0.99244875,0.88872117,-6.450996287451401,True,0.9995119936988561
winter,GLOBE,True,0.107044995,0.99244875,0.88872117,-6.450996287451401,True,0.9995119936988561
winter,FORSTER,True,0.104457915,0.99255216,0.8874073,-6.6157727413044185,True,0.9996108808504408
winter,FORSTER,True,0.104457915,0.99255216,0.8874073,-6.6157727413044185,True,0.9996108808504408
winter,FORSTER,True,0.104457915,0.99255216,0.8874073,-6.6157727413044185,True,0.9996108808504408
winter,ANNA,True,0.10408175,0.99258393,0.88699645,-6.640840711714973,True,0.999624058228753
winter,ANNA,True,0.10408175,0.99258393,0.88699645,-6.640840711714973,True,0.999624058228753
winter,ANNA,True,0.10408175,0.99258393,0.88699645,-6.640840711714973,True,0.999624058228753
summer,FORSTER,True,0.12087715,0.9923992,0.8706859,-7.173836557015318,True,0.999819298901369
summer,FORSTER,True,0.12087715,0.9923992,0.8706859,-7.173836557015318,True,0.999819298901369
summer,FORSTER,True,0.12087715,0.9923992,0.8706859,-7.173836557015318,True,0.999819298901369
summer,GLOBE,True,0.13241106,0.9904824,0.8586329,-7.298478844963749,True,0.9998477522339397
summer,GLOBE,True,0.13241106,0.9904824,0.8586329,-7.298478844963749,True,0.9998477522339397
summer,GLOBE,True,0.13241106,0.9904824,0.8586329,-7.298478844963749,True,0.9998477522339397
summer,ANNA,True,0.11075181,0.99247104,0.8722547,-7.301171646974319,True,0.99984831475491
summer,ANNA,True,0.11075181,0.99247104,0.8722547,-7.301171646974319,True,0.99984831475491
summer,ANNA,True,0.11075181,0.99247104,0.8722547,-7.301171646974319,True,0.99984831475491
winter,ORPHEUS,True,0.112012744,0.9924959,0.86342686,-7.43037702326275,True,0.9998729989598797
winter,ORPHEUS,True,0.112012744,0.9924959,0.86342686,-7.43037702326275,True,0.9998729989598797
summer,ORPHEUS,True,0.10670465,0.9922866,0.68652743,-17.31995772731104,True,0.9999999998419016
summer,ORPHEUS,True,0.10670465,0.9922866,0.68652743,-17.31995772731104,True,0.9999999998419016
summer,ORPHEUS,True,0.10670465,0.9922866,0.68652743,-17.31995772731104,True,0.9999999998419016
