model_name,mean_test_auprc,mean_test_f1,mean_test_mcc,mean_train_auprc,mean_train_f1,mean_train_mcc,split0_test_auprc,split0_test_f1,split0_test_mcc,split0_train_auprc,split0_train_f1,split0_train_mcc,split1_test_auprc,split1_test_f1,split1_test_mcc,split1_train_auprc,split1_train_f1,split1_train_mcc,split2_test_auprc,split2_test_f1,split2_test_mcc,split2_train_auprc,split2_train_f1,split2_train_mcc,split3_test_auprc,split3_test_f1,split3_test_mcc,split3_train_auprc,split3_train_f1,split3_train_mcc,split4_test_auprc,split4_test_f1,split4_test_mcc,split4_train_auprc,split4_train_f1,split4_train_mcc
RandomForestClassifier,0.5182344157397892,0.5966386554621849,0.6483446314096211,0.5918424496330793,0.6124062558884492,0.6597811111147308,0.5767462416450855,0.7058823529411765,0.7340646971002934,0.5716805679468004,0.5862068965517241,0.6392462923973489,0.6305442277548559,0.7058823529411765,0.7340646971002934,0.5739801722547904,0.5862068965517241,0.6392462923973489,0.49131719570809707,0.5714285714285714,0.6278669185981051,0.6102709018596584,0.6229508196721312,0.6679084334186761,0.3020911464656495,0.3333333333333333,0.4429030024106458,0.613270254788005,0.6666666666666666,0.7026062831514298,0.5904732671252584,0.6666666666666666,0.7028238418387674,0.5900103513161424,0.6,0.6498982542088506
DecisionTreeClassifier,0.45433291117495705,0.580952380952381,0.6257021087230997,0.5305444243379835,0.610439042773695,0.6561718183835483,0.5679880978210333,0.7058823529411765,0.7340646971002934,0.5198362563207576,0.5862068965517241,0.6392462923973489,0.5698755980861243,0.7058823529411765,0.7340646971002934,0.5155865636572372,0.5862068965517241,0.6392462923973489,0.41882572934720436,0.5714285714285714,0.6278669185981051,0.5439800636094825,0.6229508196721312,0.6679084334186761,0.2244762102885673,0.3333333333333333,0.4429030024106458,0.5601817687050935,0.6666666666666666,0.7026062831514298,0.4904989203318559,0.5882352941176471,0.589611228406161,0.5131374693973467,0.5901639344262295,0.6318517905529382
XGBClassifier,0.4586755562137691,0.573109243697479,0.6143648908336194,0.562783294241063,0.5783533785839982,0.6269018908208999,0.5869497383566981,0.7058823529411765,0.7340646971002934,0.5624340428988599,0.5357142857142857,0.6001057160065173,0.5728214174535644,0.6666666666666666,0.6773786076528916,0.5097563139817048,0.5666666666666667,0.6032463185720012,0.4606046099841239,0.5714285714285714,0.6278669185981051,0.5869678602120783,0.576271186440678,0.6313971955543669,0.23406461184611968,0.3333333333333333,0.4429030024106458,0.6021023912033465,0.6229508196721312,0.6679084334186761,0.4389374034283393,0.5882352941176471,0.589611228406161,0.5526558629093256,0.5901639344262295,0.6318517905529382
VotingClassifier,0.5132298568570421,0.580952380952381,0.6257021087230997,0.6085181280345239,0.610439042773695,0.6561718183835483,0.5869628270750793,0.7058823529411765,0.7340646971002934,0.5915666825936576,0.5862068965517241,0.6392462923973489,0.6332340403782762,0.7058823529411765,0.7340646971002934,0.5739890942544654,0.5862068965517241,0.6392462923973489,0.4814582414815972,0.5714285714285714,0.6278669185981051,0.6401583175216936,0.6229508196721312,0.6679084334186761,0.270036602422097,0.3333333333333333,0.4429030024106458,0.6414520072423349,0.6666666666666666,0.7026062831514298,0.5944575729281611,0.5882352941176471,0.589611228406161,0.5954245385604678,0.5901639344262295,0.6318517905529382
