Ship,Port,Longitude,Latitude,Time,Relative time (hours),Temperature (celsius),Chlorophyll (mg/m^3),Salinity (ppt)
MSC ANNA,-,-0.6296789999999998,50.16914366666667,30/07/20 00:00:00,520.0333333333333,15.48,0.7758,35.21151
MSC ANNA,-,-8.135249333333332,45.424123333333334,31/07/20 00:00:00,544.0333333333333,17.96,0.1599,35.760567
MSC ANNA,TANGER MED,-5.51949,35.88087,01/08/20 12:02:00,580.0666666666667,19.7,0.3983,36.39
MSC ANNA,ALGECIRAS,-5.42208,36.1363,02/08/20 03:11:00,595.2166666666667,21.02,0.5859,36.43
MSC ANNA,ALGECIRAS,-5.42208,36.1363,03/08/20 01:41:00,617.7166666666667,21.02,0.5859,36.43
MSC ANNA,-,-1.9966318,36.4159028,04/08/20 00:00:00,640.0333333333333,24.8,0.1296,36.860638
MSC ANNA,-,11.137788,37.4639128,05/08/20 00:00:00,664.0333333333333,26.99,0.0945,37.589188
MSC ANNA,-,16.9616872,36.0386284,06/08/20 00:00:00,688.0333333333333,28.15,0.085,38.38362
MSC INGY,NANSHA,113.6759,22.67292,08/07/20 08:30:00,0.0,30.19,21.755,8.46
MSC INGY,YANTIAN,114.26551,22.56608,09/07/20 06:40:00,22.166666666666668,28.15,7.5921,33.03
MSC INGY,-,114.4246675,22.2960785,10/07/20 00:00:00,39.5,29.32,7.5921,30.36514
MSC INGY,-,114.1,21.7,11/07/20 00:00:00,63.5,30.05,3.7632,30.287718
MSC INGY,-,110.95548249999999,14.289185499999997,12/07/20 00:00:00,87.5,29.9,0.1296,34.545124
MSC INGY,SINGAPORE,103.85457,1.2576,13/07/20 09:42:00,121.2,29.76,2.3847,31.85
MSC INGY,SINGAPORE,103.85457,1.2576,14/07/20 11:31:00,147.01666666666668,29.76,2.3847,31.85
MSC INGY,-,94.1875,6.71875,15/07/20 00:00:00,159.5,29.76,0.1491,33.409462
MSC INGY,-,80.32499999999999,5.8125,16/07/20 00:00:00,183.5,28.74,1.8653,34.039818
MSC INGY,-,71.24096375,8.2524130625,17/07/20 00:00:00,207.5,28.15,0.1296,35.152653
MSC INGY,-,69.41475824999999,8.7385,18/07/20 00:00:00,231.5,28.59,0.1491,36.22213
MSC INGY,-,64.7907204375,9.9123620625,19/07/20 00:00:00,255.5,27.43,0.1087,36.495934
MSC INGY,-,60.243403,11.002278375000001,20/07/20 00:00:00,279.5,26.84,0.3983,36.064716
MSC INGY,-,51.9008216875,12.815269125,21/07/20 00:00:00,303.5,27.72,1.1019,35.440292
MSC INGY,-,42.65,13.850000000000003,22/07/20 00:00:00,327.5,30.05,0.2118,38.250336
MSC INGY,-,35.90625,25.087500000000002,23/07/20 00:00:00,351.5,29.32,0.0979,39.265404
MSC INGY,-,32.492065124999996,30.253123375,24/07/20 00:00:00,375.5,30.34,3.1576,39.12938
MSC INGY,-,31.5713678125,31.8925221875,25/07/20 00:00:00,399.5,27.57,0.062,39.16452
MSC INGY,-,27.8531065,33.24667375,26/07/20 00:00:00,423.5,26.55,0.0502,39.314186
MSC INGY,-,24.5654145,34.302291749999995,27/07/20 00:00:00,447.5,25.82,0.085,39.14362
MSC INGY,-,19.102262875,36.392033375,28/07/20 00:00:00,471.5,26.41,0.0793,38.874058
MSC INGY,-,15.570987125,37.856323125,29/07/20 00:00:00,495.5,26.11,0.139,39.04272
MSC INGY,GIOIA TAURO,15.9006,38.4454,30/07/20 09:56:00,529.4333333333333,26.41,0.139,38.02
MSC INGY,GIOIA TAURO,15.9006,38.4454,31/07/20 00:00:00,543.5,26.41,0.139,38.02
MSC INGY,GIOIA TAURO,15.9006,38.4454,01/08/20 03:49:00,571.3166666666667,27.57,0.1296,38.02
MSC INGY,BARCELONA,2.17599,41.3459,02/08/20 16:49:00,608.3166666666667,26.55,0.139,37.85
MSC INGY,BARCELONA,2.17599,41.3459,03/08/20 00:00:00,615.5,26.55,0.139,37.85
MSC INGY,BARCELONA,2.17599,41.3459,04/08/20 05:30:00,645.0,26.55,0.139,37.85
MSC INGY,VALENCIA,-0.30805,39.438,05/08/20 00:00:00,663.5,27.28,0.3983,37.59
MSC INGY,VALENCIA,-0.30805,39.438,06/08/20 05:39:00,693.15,27.28,0.3983,37.59
MOSCOW MAERSK,YANTIAN,114.26551,22.56608,04/07/21 16:18:00,0.0,28.15,7.5921,33.03
MOSCOW MAERSK,YANTIAN,114.26551,22.56608,05/07/21 12:30:00,20.2,28.15,7.5921,33.03
MOSCOW MAERSK,-,114.443665,22.397056666666664,06/07/21 00:00:00,31.7,30.48,7.5921,30.36514
MOSCOW MAERSK,-,114.424896,22.131417,07/07/21 00:00:00,55.7,29.46,32.0037,30.36514
MOSCOW MAERSK,-,114.1,21.7,08/07/21 00:00:00,79.7,30.05,3.7632,30.287718
MOSCOW MAERSK,-,111.96741366666666,16.760435666666666,09/07/21 00:00:00,103.7,30.92,0.1087,34.008236
MOSCOW MAERSK,-,108.24713333333334,9.139400000000002,10/07/21 00:00:00,127.7,29.9,0.1974,33.03766
MOSCOW MAERSK,SINGAPORE,103.85457,1.2576,11/07/21 11:21:00,163.05,29.76,2.3847,31.85
MOSCOW MAERSK,SINGAPORE,103.85457,1.2576,12/07/21 01:08:00,176.83333333333334,29.76,2.3847,31.85
MOSCOW MAERSK,TANJUNG PELEPAS,103.54383,1.34848,13/07/21 15:14:00,214.93333333333334,31.36,4.181,31.85
MOSCOW MAERSK,-,95.0909090909091,6.8090909090909095,14/07/21 00:00:00,223.7,30.34,0.1657,32.96281
MOSCOW MAERSK,-,81.4090909090909,5.872727272727273,15/07/21 00:00:00,247.7,28.88,0.3008,34.59004
MOSCOW MAERSK,-,73.21098245454546,7.725527909090908,16/07/21 00:00:00,271.7,29.17,0.1342,35.418564
MOSCOW MAERSK,-,69.82090663636365,8.63039409090909,17/07/21 00:00:00,295.7,28.88,0.144,36.238136
MOSCOW MAERSK,-,65.57501981818181,9.720543090909091,18/07/21 00:00:00,319.7,28.15,0.1657,36.467285
MOSCOW MAERSK,-,62.46794527272728,10.480451818181816,19/07/21 00:00:00,343.7,26.99,0.184,36.206352
MOSCOW MAERSK,-,56.71937272727273,11.798881818181817,20/07/21 00:00:00,367.7,25.68,0.4125,35.589455
MOSCOW MAERSK,-,44.86045454545455,12.057645454545453,21/07/21 00:00:00,391.7,29.03,0.2904,37.26136
MOSCOW MAERSK,-,41.41818181818182,15.945454545454545,22/07/21 00:00:00,415.7,30.48,0.2118,36.362778
MOSCOW MAERSK,-,34.22727272727273,27.327272727272728,23/07/21 00:00:00,439.7,28.3,0.0979,39.225048
MOSCOW MAERSK,SUEZ CANAL,32.38447,30.34374,24/07/21 07:23:00,471.0833333333333,30.63,2.9436,38.97
MOSCOW MAERSK,-,28.19195033333333,32.748601666666666,25/07/21 00:00:00,487.7,26.41,0.0539,39.169346
MOSCOW MAERSK,-,21.855128,34.44888733333333,26/07/21 00:00:00,511.7,25.97,0.0739,38.957226
MOSCOW MAERSK,MARSAXLOKK,14.5469,35.8237,27/07/21 20:17:00,555.9833333333333,26.7,0.0979,37.76
MOSCOW MAERSK,MARSAXLOKK,14.5469,35.8237,28/07/21 23:46:00,583.4666666666667,26.7,0.0979,37.76
MOSCOW MAERSK,-,9.765514285714287,37.47294285714286,29/07/21 00:00:00,583.7,25.24,0.105,37.664463
MOSCOW MAERSK,-,-3.9736021428571418,36.11175357142857,30/07/21 00:00:00,607.7,21.31,0.6068,36.49109
MOSCOW MAERSK,-,-9.764742857142856,39.47705714285714,31/07/21 00:00:00,631.7,18.69,0.2118,36.015
MOSCOW MAERSK,-,-6.0138001428571455,48.09814299999999,01/08/21 00:00:00,655.7,17.96,0.3983,35.975372
MOSCOW MAERSK,-,-1.7422878571428588,49.81486,02/08/21 00:00:00,679.7,16.65,1.268,35.07778
CMACGM GEORG FORSTER,SUEZ CANAL,32.38447,30.34374,03/07/21 05:30:00,0.0,30.63,2.9436,38.97
CMACGM GEORG FORSTER,-,28.164952,33.13310333333333,04/07/21 00:00:00,18.5,26.55,0.0502,39.261726
CMACGM GEORG FORSTER,-,22.46912166666667,34.908898,05/07/21 00:00:00,42.5,25.53,0.0765,39.12995
CMACGM GEORG FORSTER,-,12.103824000000001,37.210902999999995,06/07/21 00:00:00,66.5,25.82,0.1014,37.825363
CMACGM GEORG FORSTER,-,10.219497666666667,37.486428333333336,07/07/21 00:00:00,90.5,25.39,0.1208,37.865845
CMACGM GEORG FORSTER,-,-2.533027999999998,36.33338066666666,08/07/21 00:00:00,114.5,22.62,0.1657,36.81807
CMACGM GEORG FORSTER,ALGECIRAS,-5.42208,36.1363,09/07/21 22:08:00,160.63333333333333,20.0,0.8322,36.43
CMACGM GEORG FORSTER,ALGECIRAS,-5.42208,36.1363,10/07/21 00:00:00,162.5,20.0,0.8322,36.43
CMACGM GEORG FORSTER,ALGECIRAS,-5.42208,36.1363,11/07/21 06:01:00,192.51666666666668,20.0,0.8322,36.43
CMACGM GEORG FORSTER,-,-9.14264,43.688493,12/07/21 00:00:00,210.5,17.96,0.3008,35.682487
CMACGM GEORG FORSTER,-,-3.197043,49.370363,13/07/21 00:00:00,234.5,16.79,0.6983,36.347748
CMACGM GEORG FORSTER,-,0.39288,50.503441,14/07/21 00:00:00,258.5,16.21,0.8927,35.095245
CMACGM GEORG FORSTER,MAASVLAKTE - ROTTERDAM,4.06921,51.96188,15/07/21 11:38:00,294.1333333333333,19.56,7.8632,31.75
CMACGM GEORG FORSTER,MAASVLAKTE - ROTTERDAM,4.06921,51.96188,16/07/21 00:00:00,306.5,19.56,7.8632,31.75
CMACGM GEORG FORSTER,MAASVLAKTE - ROTTERDAM,4.06921,51.96188,17/07/21 15:26:00,345.93333333333334,19.56,7.8632,31.75
CMACGM GEORG FORSTER,ANTWERP,4.34107,51.2594,18/07/21 07:54:00,362.4,21.89,8.7361,0.0
CMACGM GEORG FORSTER,ANTWERP,4.34107,51.2594,19/07/21 00:00:00,378.5,21.89,8.7361,0.0
CMACGM GEORG FORSTER,ANTWERP,4.34107,51.2594,20/07/21 06:32:00,409.03333333333336,21.89,8.7361,0.0
CMACGM GEORG FORSTER,-,2.328327,51.32976,21/07/21 00:00:00,426.5,17.52,3.6335,34.60949
CMACGM GEORG FORSTER,-,0.344247,50.785762,22/07/21 00:00:00,450.5,17.67,4.3303,35.095245
CMACGM GEORG FORSTER,-,-0.898719,50.717134,23/07/21 00:00:00,474.5,18.54,4.485,34.90899
CMACGM GEORG FORSTER,SOUTHAMPTON,-1.39827,50.8828,24/07/21 05:35:00,504.0833333333333,20.0,3.3872,21.88
CMACGM GEORG FORSTER,SOUTHAMPTON,-1.39827,50.8828,25/07/21 00:00:00,522.5,20.0,3.3872,21.88
CMACGM GEORG FORSTER,SOUTHAMPTON,-1.39827,50.8828,26/07/21 00:00:00,546.5,20.0,3.3872,21.88
CMACGM GEORG FORSTER,SOUTHAMPTON,-1.39827,50.8828,27/07/21 00:53:00,571.3833333333333,20.0,3.3872,21.88
CMACGM GEORG FORSTER,LE HAVRE,0.12183,49.4756,28/07/21 06:00:00,600.5,20.58,7.5921,34.52
CMACGM GEORG FORSTER,LE HAVRE,0.12183,49.4756,29/07/21 22:14:00,640.7333333333333,20.58,7.5921,34.52
CMACGM GEORG FORSTER,-,-1.4597955555555555,49.90117511111111,30/07/21 00:00:00,642.5,15.48,1.1821,35.370968
CMACGM GEORG FORSTER,-,-3.8108029999999995,49.18282988888889,31/07/21 00:00:00,666.5,16.5,0.9576,36.066345
CMACGM GEORG FORSTER,-,-7.536285,46.225887,01/08/21 00:00:00,690.5,17.96,0.3227,35.68485
MSC ELOANE,SUEZ CANAL,32.38447,30.34374,10/07/20 07:19:00,0.0,30.63,2.9436,38.97
MSC ELOANE,SUEZ CANAL,32.38447,30.34374,11/07/20 19:24:38,36.09388888888889,30.63,2.9436,38.97
MSC ELOANE,-,28.707499000000002,32.93551385714286,12/07/20 00:00:00,40.68333333333333,26.41,0.0578,39.37579
MSC ELOANE,-,25.163259857142858,34.11221271428571,13/07/20 00:00:00,64.68333333333334,26.26,0.0739,39.460773
MSC ELOANE,-,15.418084000000002,36.355264857142856,14/07/20 00:00:00,88.68333333333334,26.84,0.1126,38.148014
MSC ELOANE,-,11.898369,37.47760542857143,15/07/20 00:00:00,112.68333333333334,25.68,0.1087,37.44939
MSC ELOANE,-,9.639619428571436,38.214829571428574,16/07/20 00:00:00,136.68333333333334,25.97,0.0945,37.583065
MSC ELOANE,-,4.777094285714288,40.143079285714286,17/07/20 00:00:00,160.68333333333334,26.55,0.105,37.923084
MSC ELOANE,BARCELONA,2.17599,41.3459,18/07/20 02:21:00,187.03333333333333,24.95,0.3227,37.85
MSC ELOANE,BARCELONA,2.17599,41.3459,19/07/20 00:00:00,208.68333333333334,24.95,0.3227,37.85
MSC ELOANE,BARCELONA,2.17599,41.3459,20/07/20 00:00:00,232.68333333333334,24.95,0.3227,37.85
MSC ELOANE,BARCELONA,2.17599,41.3459,21/07/20 00:00:00,256.68333333333334,24.95,0.3227,37.85
MSC ELOANE,BARCELONA,2.17599,41.3459,22/07/20 00:00:00,280.68333333333334,24.95,0.3227,37.85
MSC ELOANE,BARCELONA,2.17599,41.3459,23/07/20 00:00:00,304.68333333333334,24.95,0.3227,37.85
MSC ELOANE,BARCELONA,2.17599,41.3459,24/07/20 05:58:00,334.65,24.95,0.3227,37.85
MSC ELOANE,VALENCIA,-0.30805,39.438,25/07/20 00:00:00,352.68333333333334,25.82,0.2272,37.59
MSC ELOANE,VALENCIA,-0.30805,39.438,26/07/20 10:57:00,387.6333333333333,25.82,0.2272,37.59
MSC ELOANE,-,4.315453,38.929487,27/07/20 00:00:00,400.68333333333334,25.82,0.0912,37.53178
MSC ELOANE,GIOIA TAURO,15.9006,38.4454,28/07/20 06:56:00,431.6166666666667,26.41,0.139,38.02
MSC ELOANE,GIOIA TAURO,15.9006,38.4454,29/07/20 08:12:00,456.8833333333333,26.41,0.139,38.02
MSC ELOANE,-,18.881484333333333,36.48221066666667,30/07/20 00:00:00,472.68333333333334,26.41,0.0793,38.861736
MSC ELOANE,-,27.729047333333334,33.291855000000005,31/07/20 00:00:00,496.68333333333334,26.55,0.052,39.274582
MSC ELOANE,SUEZ CANAL,32.38447,30.34374,01/08/20 00:27:00,521.1333333333333,31.07,4.8111,38.97
MSC ELOANE,SUEZ CANAL,32.38447,30.34374,02/08/20 19:16:00,563.95,31.07,4.8111,38.97
MSC ELOANE,-,33.75,27.9,03/08/20 00:00:00,568.6833333333333,28.15,0.2045,39.616848
MSC ELOANE,KING ABDULLAH,39.08914,22.52306,04/08/20 05:01:00,597.7,31.5,0.1906,39.31
MSC ELOANE,KING ABDULLAH,39.08914,22.52306,05/08/20 10:13:00,626.9,31.5,0.1906,39.31
MSC ELOANE,-,43.315,12.69400909090909,06/08/20 00:00:00,640.6833333333333,30.48,0.8322,36.947674
MSC ELOANE,-,51.37436745454546,12.923228727272727,07/08/20 00:00:00,664.6833333333333,28.74,0.3585,35.887188
MSC ELOANE,-,58.80389227272727,11.33672409090909,08/08/20 00:00:00,688.6833333333333,26.41,0.2193,35.958687
CSCL GLOBE,NANSHA,113.6759,22.67292,16/07/21 17:45:00,0.0,30.19,21.755,8.46
CSCL GLOBE,NANSHA,113.6759,22.67292,17/07/21 14:21:00,20.6,30.19,21.755,8.46
CSCL GLOBE,-,113.69339,22.23826,18/07/21 00:00:00,30.25,30.34,21.755,30.287718
CSCL GLOBE,-,112.0495,16.9609,19/07/21 00:00:00,54.25,30.48,0.1087,34.01571
CSCL GLOBE,-,110.1,12.2,20/07/21 00:00:00,78.25,28.15,0.2904,33.540367
CSCL GLOBE,SINGAPORE,103.85457,1.2576,21/07/21 15:17:00,117.53333333333333,29.76,2.3847,31.85
CSCL GLOBE,SINGAPORE,103.85457,1.2576,22/07/21 10:12:00,136.45,29.76,2.3847,31.85
CSCL GLOBE,-,96.625,6.9625,23/07/21 00:00:00,150.25,30.05,0.1777,33.16622
CSCL GLOBE,-,84.935925,6.123725,24/07/21 00:00:00,174.25,29.32,0.0945,34.450123
CSCL GLOBE,-,76.3625,8.6375,25/07/21 00:00:00,198.25,28.3,17.0169,34.946583
CSCL GLOBE,-,69.4005765,14.2221485,26/07/21 00:00:00,222.25,27.43,0.1906,36.637077
CSCL GLOBE,-,66.41926075,17.292801375,27/07/21 00:00:00,246.25,27.57,0.2437,36.52454
CSCL GLOBE,-,62.907107,21.10128075,28/07/21 00:00:00,270.25,26.55,0.4125,36.993565
CSCL GLOBE,-,57.3375,25.3125,29/07/21 00:00:00,294.25,31.65,0.4747,36.490177
CSCL GLOBE,JEBEL ALI,55.04112,25.02413,30/07/21 06:59:00,325.23333333333335,33.54,1.5652,28.84
CSCL GLOBE,JEBEL ALI,55.04112,25.02413,31/07/21 00:00:00,342.25,33.54,1.5652,28.84
CSCL GLOBE,JEBEL ALI,55.04112,25.02413,01/08/21 01:41:00,367.93333333333334,33.98,2.001,28.84
CSCL GLOBE,-,51.85,25.5,02/08/21 00:00:00,390.25,34.27,0.8927,36.81366
CSCL GLOBE,DAMMAM,50.16472,26.49736,03/08/21 04:34:00,418.81666666666666,35.0,3.5082,39.76
CSCL GLOBE,DAMMAM,50.16472,26.49736,04/08/21 23:16:00,461.51666666666665,35.0,3.5082,39.76
CSCL GLOBE,KHALIFA,54.66774,24.80785,05/08/21 23:23:00,485.6333333333333,33.98,1.5112,39.54
CSCL GLOBE,KHALIFA,54.66774,24.80785,06/08/21 12:35:00,498.8333333333333,33.98,1.5112,39.54
CSCL GLOBE,-,56.593632533333334,26.411793066666664,07/08/21 00:00:00,510.25,31.36,0.5274,33.56365
CSCL GLOBE,-,59.093333333333334,23.913333333333334,08/08/21 00:00:00,534.25,28.88,0.6068,36.471466
CSCL GLOBE,-,63.6506904,20.6264564,09/08/21 00:00:00,558.25,26.7,0.4747,36.38841
CSCL GLOBE,-,66.31528946666667,17.444036133333334,10/08/21 00:00:00,582.25,26.11,0.3227,36.742706
CSCL GLOBE,-,68.39187,14.991032666666666,11/08/21 00:00:00,606.25,27.57,0.2118,36.806236
CSCL GLOBE,-,72.2268,12.062799999999998,12/08/21 00:00:00,630.25,28.44,0.1544,36.070263
CSCL GLOBE,-,79.27333333333334,6.386666666666663,13/08/21 00:00:00,654.25,28.3,3.3872,35.0198
CSCL GLOBE,-,87.02846000000001,6.269793333333333,14/08/21 00:00:00,678.25,27.72,0.4125,34.825203
NYK VENUS,SUEZ CANAL,32.38447,30.34374,08/07/21 10:31:00,0.0,30.63,2.9436,38.97
NYK VENUS,-,34.0,27.599999999999998,09/07/21 00:00:00,13.483333333333333,27.28,0.2804,39.225048
NYK VENUS,-,40.43333333333333,17.78333333333334,10/07/21 00:00:00,37.483333333333334,29.76,0.2118,38.47564
NYK VENUS,-,43.465,12.6341,11/07/21 00:00:00,61.483333333333334,30.19,0.2118,36.98599
NYK VENUS,-,53.60884733333333,12.465005333333334,12/07/21 00:00:00,85.48333333333333,25.53,0.9246,35.702515
NYK VENUS,-,60.515156999999995,10.939141000000001,13/07/21 00:00:00,109.48333333333333,26.84,0.3846,36.20596
NYK VENUS,-,64.698862,9.934828,14/07/21 00:00:00,133.48333333333332,27.43,0.1087,36.495934
NYK VENUS,-,69.01569666666666,8.841503333333334,15/07/21 00:00:00,157.48333333333332,28.74,0.1491,36.421925
NYK VENUS,-,70.54492233333333,8.437681,16/07/21 00:00:00,181.48333333333332,28.74,0.144,36.103172
NYK VENUS,-,75.966807,6.966807,17/07/21 00:00:00,205.48333333333332,28.88,0.2045,35.28659
NYK VENUS,-,83.24929999999998,5.999433333333331,18/07/21 00:00:00,229.48333333333332,28.74,0.2707,34.14162
NYK VENUS,-,95.99999999999999,6.8999999999999995,19/07/21 00:00:00,253.48333333333332,30.05,0.184,33.32667
NYK VENUS,SINGAPORE,103.85457,1.2576,20/07/21 12:54:00,290.3833333333333,29.76,2.3847,31.85
NYK VENUS,SINGAPORE,103.85457,1.2576,21/07/21 23:21:00,324.8333333333333,29.76,2.3847,31.85
NYK VENUS,-,110.78236642857144,8.510607285714284,22/07/21 00:00:00,325.48333333333335,29.17,0.144,33.435184
NYK VENUS,-,117.71652557142858,16.40147457142857,23/07/21 00:00:00,349.48333333333335,30.05,0.0912,33.54526
NYK VENUS,-,123.403914,19.583388857142857,24/07/21 00:00:00,373.48333333333335,30.48,0.0452,34.81089
NYK VENUS,-,125.17950857142857,22.147950285714284,25/07/21 00:00:00,397.48333333333335,29.17,0.0342,34.832058
NYK VENUS,-,131.11428571428573,31.2,26/07/21 00:00:00,421.48333333333335,28.15,0.8035,34.94616
NYK VENUS,-,134.96281371428572,33.713233714285714,27/07/21 00:00:00,445.48333333333335,26.41,0.7491,34.49047
NYK VENUS,KOBE,135.29395,34.6675,28/07/21 07:19:00,476.8,28.74,18.906,32.48
NYK VENUS,KOBE,135.29395,34.6675,29/07/21 04:21:00,497.8333333333333,28.74,18.906,32.48
NYK VENUS,NAGOYA,136.84288,35.0272,30/07/21 00:00:00,517.4833333333333,27.86,6.8334,32.36
NYK VENUS,NAGOYA,136.84288,35.0272,31/07/21 01:13:00,542.7,27.86,6.8334,32.36
NYK VENUS,TOKYO,139.80903,35.62071,01/08/21 00:00:00,565.4833333333333,35.0,12.8517,14.67
NYK VENUS,TOKYO,139.80903,35.62071,02/08/21 16:39:00,606.1333333333333,35.0,12.8517,14.67
NYK VENUS,-,149.7516222222222,39.89056111111111,03/08/21 00:00:00,613.4833333333333,22.91,0.1716,33.82628
NYK VENUS,-,159.44448888888888,40.011855555555556,04/08/21 00:00:00,637.4833333333333,19.7,0.0979,34.239082
NYK VENUS,-,174.167,40.08891666666666,05/08/21 00:00:00,661.4833333333333,19.27,0.1544,34.201427
NYK VENUS,-,183.80185555555556,40.589555555555556,06/08/21 00:00:00,685.4833333333333,20.58,0.1491,34.039177
ELEONORA MAERSK,TANGER MED,-5.51949,35.88087,01/07/21 11:30:00,0.0,19.85,0.3227,36.39
ELEONORA MAERSK,TANGER MED,-5.51949,35.88087,02/07/21 12:48:00,25.3,19.85,0.3227,36.39
ELEONORA MAERSK,-,-1.9966318,36.4159028,03/07/21 00:00:00,36.5,22.91,0.1657,36.728355
ELEONORA MAERSK,-,11.137788,37.4639128,04/07/21 00:00:00,60.5,25.39,0.105,37.378784
ELEONORA MAERSK,-,16.9616872,36.0386284,05/07/21 00:00:00,84.5,26.26,0.0881,38.71913
ELEONORA MAERSK,-,27.808445199999998,33.262939,06/07/21 00:00:00,108.5,26.55,0.0502,39.314186
ELEONORA MAERSK,SUEZ CANAL,32.38447,30.34374,07/07/21 10:21:00,142.85,30.63,2.9436,38.97
ELEONORA MAERSK,-,34.125,27.45,08/07/21 00:00:00,156.5,28.3,0.1014,39.225048
ELEONORA MAERSK,-,41.2,16.3,09/07/21 00:00:00,180.5,30.48,0.2118,38.129265
ELEONORA MAERSK,-,43.3825,12.66705,10/07/21 00:00:00,204.5,30.34,0.2118,36.98599
ELEONORA MAERSK,SALALAH,54.02416,16.95314,11/07/21 18:33:00,247.05,23.2,2.3847,35.93
ELEONORA MAERSK,SALALAH,54.02416,16.95314,12/07/21 00:00:00,252.5,23.2,2.3847,35.93
ELEONORA MAERSK,SALALAH,54.02416,16.95314,13/07/21 02:47:00,279.28333333333336,23.2,2.3847,35.93
ELEONORA MAERSK,-,57.1,25.5,14/07/21 00:00:00,300.5,31.8,0.4747,39.601036
ELEONORA MAERSK,KHALIFA,54.66774,24.80785,15/07/21 04:00:00,328.5,33.54,1.6211,39.54
ELEONORA MAERSK,KHALIFA,54.66774,24.80785,16/07/21 10:40:00,359.1666666666667,33.54,1.6211,39.54
ELEONORA MAERSK,JEBEL ALI,55.04112,25.02413,17/07/21 00:00:00,372.5,33.54,1.5652,28.84
ELEONORA MAERSK,JEBEL ALI,55.04112,25.02413,18/07/21 11:14:00,407.73333333333335,33.54,1.5652,28.84
ELEONORA MAERSK,-,56.55360273076923,26.409355076923074,19/07/21 00:00:00,420.5,31.65,0.4747,39.601036
ELEONORA MAERSK,-,57.048163230769234,25.641863384615384,20/07/21 00:00:00,444.5,31.94,0.4747,39.601036
ELEONORA MAERSK,-,59.37692307692308,23.65,21/07/21 00:00:00,468.5,30.63,0.3008,37.293106
ELEONORA MAERSK,-,61.767983384615384,21.827997615384614,22/07/21 00:00:00,492.5,27.86,0.4125,36.102623
ELEONORA MAERSK,-,64.5526646923077,20.007922038461537,23/07/21 00:00:00,516.5,27.57,0.1599,36.801487
ELEONORA MAERSK,-,65.65546507692308,18.403806,24/07/21 00:00:00,540.5,26.26,0.3983,36.53881
ELEONORA MAERSK,-,66.67160484615385,16.92574619230769,25/07/21 00:00:00,564.5,27.43,0.2437,36.54563
ELEONORA MAERSK,-,68.04504423076924,15.255399615384615,26/07/21 00:00:00,588.5,27.72,0.1906,36.255863
ELEONORA MAERSK,-,69.76908203846153,13.941255884615385,27/07/21 00:00:00,612.5,26.99,0.1906,36.04825
ELEONORA MAERSK,-,72.345,11.971923076923076,28/07/21 00:00:00,636.5,28.44,0.1657,36.305164
ELEONORA MAERSK,-,76.41153846153846,8.588461538461537,29/07/21 00:00:00,660.5,28.15,1.801,34.860893
ELEONORA MAERSK,-,80.23846153846154,5.8076923076923075,30/07/21 00:00:00,684.5,28.3,2.7441,34.039818
CMA CGM NEVADA,SINGAPORE,103.85457,1.2576,18/07/21 03:30:00,0.0,29.76,2.3847,31.85
CMA CGM NEVADA,SINGAPORE,103.85457,1.2576,19/07/21 02:43:00,23.216666666666665,29.76,2.3847,31.85
CMA CGM NEVADA,-,97.8,6.155555555555555,20/07/21 00:00:00,44.5,30.78,0.2272,32.95911
CMA CGM NEVADA,-,87.74883333333334,6.317455555555555,21/07/21 00:00:00,68.5,29.03,0.1716,34.23634
CMA CGM NEVADA,-,79.06666666666666,6.533333333333332,22/07/21 00:00:00,92.5,28.15,0.4425,34.35547
CMA CGM NEVADA,-,71.29637755555555,12.777077555555554,23/07/21 00:00:00,116.5,28.3,0.2193,35.80735
CMA CGM NEVADA,-,67.70872833333334,15.511755444444443,24/07/21 00:00:00,140.5,27.72,0.1906,36.504406
CMA CGM NEVADA,-,65.38770466666668,18.793285999999995,25/07/21 00:00:00,164.5,26.99,0.3983,36.723724
CMA CGM NEVADA,-,61.49776444444445,22.000244999999996,26/07/21 00:00:00,188.5,26.26,0.4125,36.629986
CMA CGM NEVADA,-,57.02512466666667,25.704913777777776,27/07/21 00:00:00,212.5,31.8,0.4747,39.601036
CMA CGM NEVADA,JEBEL ALI,55.04112,25.02413,28/07/21 06:34:00,243.06666666666666,33.54,1.5652,28.84
CMA CGM NEVADA,JEBEL ALI,55.04112,25.02413,29/07/21 19:54:00,280.4,33.54,1.5652,28.84
CMA CGM NEVADA,-,53.148966,26.25488,30/07/21 00:00:00,284.5,32.23,1.1413,38.66131
CMA CGM NEVADA,-,51.6,26.3,31/07/21 00:00:00,308.5,32.52,0.651,38.52807
CMA CGM NEVADA,DAMMAM,50.16472,26.49736,01/08/21 17:44:00,350.23333333333335,35.0,3.5082,39.76
CMA CGM NEVADA,DAMMAM,50.16472,26.49736,02/08/21 00:00:00,356.5,35.0,3.5082,39.76
CMA CGM NEVADA,DAMMAM,50.16472,26.49736,03/08/21 03:31:00,384.01666666666665,35.0,3.5082,39.76
CMA CGM NEVADA,AL JUBAIL,49.69211,27.11078,04/08/21 18:13:00,422.71666666666664,33.69,0.8619,39.66
CMA CGM NEVADA,KHALIFA,54.66774,24.80785,05/08/21 13:13:00,441.71666666666664,33.98,1.5112,39.54
CMA CGM NEVADA,KHALIFA,54.66774,24.80785,06/08/21 05:34:00,458.06666666666666,33.98,1.5112,39.54
