classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
RandomForestClassifier,378,0.570145545246543,0.5423159115169455,0.4995896067594181,0.5656566255820636,0.4188304435956244,0.4937728937728938
DecisionTreeClassifier,54,0.5992433066497463,0.5076887370739013,0.5430776271804909,0.5074644118637214,0.36073903208620894,0.4704761904761904
