classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
RandomForestClassifier,379,0.5919469005559663,0.6396292838260782,0.5265791119449656,0.5584671831320531,0.40347160320020875,0.49696969696969695
DecisionTreeClassifier,54,0.6087104061710871,0.4715627241088364,0.5526464837865859,0.5255663849802469,0.3320912781495465,0.4808080808080808
