model_name,mean_test_auprc,mean_test_f1,mean_test_mcc,mean_train_auprc,mean_train_f1,mean_train_mcc,split0_test_auprc,split0_test_f1,split0_test_mcc,split0_train_auprc,split0_train_f1,split0_train_mcc,split1_test_auprc,split1_test_f1,split1_test_mcc,split1_train_auprc,split1_train_f1,split1_train_mcc,split2_test_auprc,split2_test_f1,split2_test_mcc,split2_train_auprc,split2_train_f1,split2_train_mcc,split3_test_auprc,split3_test_f1,split3_test_mcc,split3_train_auprc,split3_train_f1,split3_train_mcc,split4_test_auprc,split4_test_f1,split4_test_mcc,split4_train_auprc,split4_train_f1,split4_train_mcc
RandomForestClassifier,0.5182344157397892,0.5966386554621849,0.6483446314096211,0.5918424496330793,0.6124062558884492,0.6597811111147308,0.5767462416450855,0.7058823529411765,0.7340646971002934,0.5716805679468004,0.5862068965517241,0.6392462923973489,0.6305442277548559,0.7058823529411765,0.7340646971002934,0.5739801722547904,0.5862068965517241,0.6392462923973489,0.49131719570809707,0.5714285714285714,0.6278669185981051,0.6102709018596584,0.6229508196721312,0.6679084334186761,0.3020911464656495,0.3333333333333333,0.4429030024106458,0.613270254788005,0.6666666666666666,0.7026062831514298,0.5904732671252584,0.6666666666666666,0.7028238418387674,0.5900103513161424,0.6,0.6498982542088506
DecisionTreeClassifier,0.45433291117495705,0.580952380952381,0.6257021087230997,0.5305444243379835,0.610439042773695,0.6561718183835483,0.5679880978210333,0.7058823529411765,0.7340646971002934,0.5198362563207576,0.5862068965517241,0.6392462923973489,0.5698755980861243,0.7058823529411765,0.7340646971002934,0.5155865636572372,0.5862068965517241,0.6392462923973489,0.41882572934720436,0.5714285714285714,0.6278669185981051,0.5439800636094825,0.6229508196721312,0.6679084334186761,0.2244762102885673,0.3333333333333333,0.4429030024106458,0.5601817687050935,0.6666666666666666,0.7026062831514298,0.4904989203318559,0.5882352941176471,0.589611228406161,0.5131374693973467,0.5901639344262295,0.6318517905529382
XGBClassifier,0.47379938732072596,0.573109243697479,0.6143648908336194,0.6076127168595622,0.5783533785839982,0.6269018908208999,0.6153074115946108,0.7058823529411765,0.7340646971002934,0.5709904919902491,0.5357142857142857,0.6001057160065173,0.6046151754943621,0.6666666666666666,0.6773786076528916,0.5791016771464634,0.5666666666666667,0.6032463185720012,0.43333930010918953,0.5714285714285714,0.6278669185981051,0.6523031811173443,0.576271186440678,0.6313971955543669,0.2698731609278043,0.3333333333333333,0.4429030024106458,0.652305177344358,0.6229508196721312,0.6679084334186761,0.4458618884776631,0.5882352941176471,0.589611228406161,0.5833630566993963,0.5901639344262295,0.6318517905529382
LSTMClassifier,0.4694560031322201,0.573109243697479,0.6143648908336194,0.4674718826557241,0.5888642573273721,0.6193056802375525,0.5789204845920869,0.7058823529411765,0.7340646971002934,0.4574981752451531,0.5573770491803278,0.5872791440571647,0.5492708548470102,0.6666666666666666,0.6773786076528916,0.45376965438803946,0.5666666666666667,0.6032463185720012,0.4377943235655428,0.5714285714285714,0.6278669185981051,0.46629474600031806,0.59375,0.6187421768701943,0.2507821615257128,0.3333333333333333,0.4429030024106458,0.46774225429669275,0.6363636363636364,0.6554089711354643,0.5305121911307478,0.5882352941176471,0.589611228406161,0.4920545833484169,0.5901639344262295,0.6318517905529382
