classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
DecisionTreeClassifier,45,0.64956283006772,0.5100663109303414,0.6069530730807984,0.6138638777622549,0.4458410136638065,0.5806349206349207
