,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
0,0.012391185760498047,0.000661764713121693,0.009200286865234376,0.00040020981037199244,True,balanced,,1,2,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.11727559768533306,0.13199675027976285,0.11867564987028185,0.16820021963974438,0.17352555538575662,0.14193475457217575,0.024230878029813985,118,0.19805626857585887,0.1991362147608826,0.1665176954068796,0.17644775607074803,0.2073832659070506,0.18950824014428397,0.015391066388409409,0.12903225806451613,0.1492537313432836,0.14545454545454545,0.1523809523809524,0.16666666666666666,0.14855763078199286,0.012115352599232986,118,0.17460317460317462,0.18404907975460122,0.16560509554140126,0.16145833333333334,0.19169329073482427,0.17548179479346696,0.011235565007068574,0.06476164747937675,0.1464838208210949,0.10432096044188588,0.14197610442794192,0.17339408028382625,0.12618732269082514,0.03779143501039066,382,0.23587748509305081,0.18720613557634352,0.15813912835104119,0.1436236165500926,0.1830326478438392,0.18157580268287346,0.03153455848710648
1,0.04466137886047363,0.0009981018166060663,0.017601156234741212,0.007199573520003858,True,balanced,,1,2,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.08665504865628583,0.13199675027976285,0.1982444514931362,0.20536602835066126,0.17352555538575662,0.15915756683312057,0.044415696912509406,97,0.19517526944153812,0.1991362147608826,0.18355084906529015,0.19924504941410492,0.2073832659070506,0.19689812971777326,0.0077662511674100754,0.11235955056179775,0.1492537313432836,0.18918918918918917,0.1839080459770115,0.16666666666666666,0.16027543674758973,0.027758830155870166,97,0.1748633879781421,0.18404907975460122,0.1755485893416928,0.1870967741935484,0.19169329073482427,0.18265022440056175,0.0065509341634271455,0.07287601867693108,0.13509918437620796,0.19714980739131005,0.17257264201370676,0.1379659992352395,0.14313273033867907,0.041980451444194086,289,0.239799456520995,0.19559680962735765,0.17665509158356052,0.1480047943027413,0.1741607878091519,0.18684338796876127,0.030509190993002377
2,0.23725733757019044,0.013482432927643336,0.03720059394836426,0.001166032607732234,True,balanced,,1,2,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 0}",0.1286518275966311,0.18478355195590393,0.23888307024313846,0.17580921997261592,0.17352555538575662,0.1803306450308092,0.0351729088343803,1,0.21942069581583823,0.21788907590077367,0.20468238926958301,0.19694626819763877,0.2073832659070506,0.2092643390181769,0.008411958606451428,0.13793103448275865,0.19999999999999998,0.22950819672131142,0.1686746987951807,0.16666666666666666,0.18055611933318347,0.03138583528880781,1,0.19999999999999998,0.20817843866171004,0.20155038759689922,0.18791946308724833,0.19169329073482427,0.1978683160161364,0.007232025560314079,0.07170106537511435,0.13320851886194696,0.19717814049797855,0.16920464987780737,0.15921450816034288,0.146101376554638,0.04246453427690282,253,0.24087036240144236,0.18954066557877025,0.17695664148667245,0.14713008425761548,0.17751401451877374,0.18640235364865484,0.030617472701454665
3,0.01384439468383789,0.0008371780787218717,0.009800100326538086,0.00039906822262102744,True,balanced,,1,5,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 5, 'random_state': 0}",0.11727559768533306,0.13199675027976285,0.11867564987028185,0.16820021963974438,0.17352555538575662,0.14193475457217575,0.024230878029813985,118,0.19805626857585887,0.1991362147608826,0.1665176954068796,0.17644775607074803,0.2073832659070506,0.18950824014428397,0.015391066388409409,0.12903225806451613,0.1492537313432836,0.14545454545454545,0.1523809523809524,0.16666666666666666,0.14855763078199286,0.012115352599232986,118,0.17460317460317462,0.18404907975460122,0.16560509554140126,0.16145833333333334,0.19169329073482427,0.17548179479346696,0.011235565007068574,0.06476164747937675,0.1464838208210949,0.10432096044188588,0.14197610442794192,0.17339408028382625,0.12618732269082514,0.03779143501039066,382,0.23587748509305081,0.18720613557634352,0.15813912835104119,0.1436236165500926,0.1830326478438392,0.18157580268287346,0.03153455848710648
4,0.047598981857299806,0.0024169353865035456,0.017601776123046874,0.006710645893463961,True,balanced,,1,5,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20, 'random_state': 0}",0.08665504865628583,0.13199675027976285,0.1982444514931362,0.20536602835066126,0.17352555538575662,0.15915756683312057,0.044415696912509406,97,0.19517526944153812,0.1991362147608826,0.18355084906529015,0.19924504941410492,0.2073832659070506,0.19689812971777326,0.0077662511674100754,0.11235955056179775,0.1492537313432836,0.18918918918918917,0.1839080459770115,0.16666666666666666,0.16027543674758973,0.027758830155870166,97,0.1748633879781421,0.18404907975460122,0.1755485893416928,0.1870967741935484,0.19169329073482427,0.18265022440056175,0.0065509341634271455,0.07287601867693108,0.13509918437620796,0.19714980739131005,0.17257264201370676,0.1379659992352395,0.14313273033867907,0.041980451444194086,289,0.239799456520995,0.19559680962735765,0.17665509158356052,0.1480047943027413,0.1741607878091519,0.18684338796876127,0.030509190993002377
5,0.2331997871398926,0.014985226471506158,0.03799967765808106,0.002096943054408858,True,balanced,,1,5,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 0}",0.1286518275966311,0.18478355195590393,0.23888307024313846,0.17580921997261592,0.17352555538575662,0.1803306450308092,0.0351729088343803,1,0.21942069581583823,0.21788907590077367,0.20468238926958301,0.19694626819763877,0.2073832659070506,0.2092643390181769,0.008411958606451428,0.13793103448275865,0.19999999999999998,0.22950819672131142,0.1686746987951807,0.16666666666666666,0.18055611933318347,0.03138583528880781,1,0.19999999999999998,0.20817843866171004,0.20155038759689922,0.18791946308724833,0.19169329073482427,0.1978683160161364,0.007232025560314079,0.07170106537511435,0.13320851886194696,0.19717814049797855,0.16920464987780737,0.15921450816034288,0.146101376554638,0.04246453427690282,253,0.24087036240144236,0.18954066557877025,0.17695664148667245,0.14713008425761548,0.17751401451877374,0.18640235364865484,0.030617472701454665
6,0.01499934196472168,0.0006318834980918766,0.012399816513061523,0.0033823725717022747,True,balanced,,1,10,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.11727559768533306,0.13199675027976285,0.11867564987028185,0.16820021963974438,0.17352555538575662,0.14193475457217575,0.024230878029813985,118,0.19805626857585887,0.1991362147608826,0.1665176954068796,0.17644775607074803,0.2073832659070506,0.18950824014428397,0.015391066388409409,0.12903225806451613,0.1492537313432836,0.14545454545454545,0.1523809523809524,0.16666666666666666,0.14855763078199286,0.012115352599232986,118,0.17460317460317462,0.18404907975460122,0.16560509554140126,0.16145833333333334,0.19169329073482427,0.17548179479346696,0.011235565007068574,0.06476164747937675,0.1464838208210949,0.10432096044188588,0.14197610442794192,0.17339408028382625,0.12618732269082514,0.03779143501039066,382,0.23587748509305081,0.18720613557634352,0.15813912835104119,0.1436236165500926,0.1830326478438392,0.18157580268287346,0.03153455848710648
7,0.052199172973632815,0.007138474634550717,0.015199804306030273,0.0024006843993098635,True,balanced,,1,10,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.08665504865628583,0.13199675027976285,0.1982444514931362,0.20536602835066126,0.17352555538575662,0.15915756683312057,0.044415696912509406,97,0.19517526944153812,0.1991362147608826,0.18355084906529015,0.19924504941410492,0.2073832659070506,0.19689812971777326,0.0077662511674100754,0.11235955056179775,0.1492537313432836,0.18918918918918917,0.1839080459770115,0.16666666666666666,0.16027543674758973,0.027758830155870166,97,0.1748633879781421,0.18404907975460122,0.1755485893416928,0.1870967741935484,0.19169329073482427,0.18265022440056175,0.0065509341634271455,0.07287601867693108,0.13509918437620796,0.19714980739131005,0.17257264201370676,0.1379659992352395,0.14313273033867907,0.041980451444194086,289,0.239799456520995,0.19559680962735765,0.17665509158356052,0.1480047943027413,0.1741607878091519,0.18684338796876127,0.030509190993002377
8,0.2311995029449463,0.012829334474862461,0.038000297546386716,0.004098111165214504,True,balanced,,1,10,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 0}",0.1286518275966311,0.18478355195590393,0.23888307024313846,0.17580921997261592,0.17352555538575662,0.1803306450308092,0.0351729088343803,1,0.21942069581583823,0.21788907590077367,0.20468238926958301,0.19694626819763877,0.2073832659070506,0.2092643390181769,0.008411958606451428,0.13793103448275865,0.19999999999999998,0.22950819672131142,0.1686746987951807,0.16666666666666666,0.18055611933318347,0.03138583528880781,1,0.19999999999999998,0.20817843866171004,0.20155038759689922,0.18791946308724833,0.19169329073482427,0.1978683160161364,0.007232025560314079,0.07170106537511435,0.13320851886194696,0.19717814049797855,0.16920464987780737,0.15921450816034288,0.146101376554638,0.04246453427690282,253,0.24087036240144236,0.18954066557877025,0.17695664148667245,0.14713008425761548,0.17751401451877374,0.18640235364865484,0.030617472701454665
9,0.01579909324645996,0.001327272665780656,0.009999847412109375,0.0006321848814243389,True,balanced,,2,2,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.11727559768533306,0.13199675027976285,0.11867564987028185,0.16820021963974438,0.17352555538575662,0.14193475457217575,0.024230878029813985,118,0.19805626857585887,0.1991362147608826,0.1665176954068796,0.17644775607074803,0.2073832659070506,0.18950824014428397,0.015391066388409409,0.12903225806451613,0.1492537313432836,0.14545454545454545,0.1523809523809524,0.16666666666666666,0.14855763078199286,0.012115352599232986,118,0.17460317460317462,0.18404907975460122,0.16560509554140126,0.16145833333333334,0.19169329073482427,0.17548179479346696,0.011235565007068574,0.06476164747937675,0.1464838208210949,0.10432096044188588,0.1493691651432348,0.17339408028382625,0.12766593483388372,0.03851790109058627,379,0.23587748509305081,0.18720613557634352,0.15813912835104119,0.1456928580129738,0.1767826478438392,0.1807396509754497,0.031102139373066676
