,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_random_state,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
63,0.005883216857910156,0.0007183799381718046,0.008119964599609375,0.00011311001552586008,,10,1,2,42,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42}",0.37468467532501337,0.5712405705774793,0.4553825555391872,0.38487592843244733,0.7149910093401202,0.5002349478428495,0.12825309025029077,31,0.7545725328971595,0.7126546486286616,0.7430258993183871,0.7229331098494342,0.6805329984350919,0.7227438378257469,0.025721626593034185,0.3333333333333333,0.5,0.47058823529411764,0.39999999999999997,0.7142857142857143,0.483641456582633,0.12901409792277846,29,0.7407407407407407,0.6799999999999999,0.7272727272727274,0.7037037037037037,0.6399999999999999,0.6983434343434343,0.035787165244677024,0.17564814814814814,0.3553325223033252,0.24507983265027322,0.17813588850174214,0.5312862950058073,0.29709653732185914,0.1340472732406827,57,0.7977239931785387,0.7065209630684706,0.789472914568754,0.7770168738122101,0.7868275159365294,0.7715124521129006,0.03316132260040807
64,0.006497764587402343,0.0013884291622655255,0.00838785171508789,0.0008622715880696735,,10,1,5,42,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42}",0.37468467532501337,0.5712405705774793,0.4857142857142857,0.3338768099859727,0.6593091991408011,0.48496510814871047,0.12068912664666638,32,0.7545725328971595,0.6221012305884396,0.702297870967464,0.687685900399115,0.6592484639230882,0.6851811997550532,0.04419502318528711,0.3333333333333333,0.5,0.5,0.35294117647058826,0.6666666666666666,0.47058823529411764,0.12071171742448143,32,0.7407407407407407,0.5652173913043478,0.679245283018868,0.6785714285714287,0.627450980392157,0.6582451648055084,0.05875734924042993,0.1753917378917379,0.3550469483568075,0.3012079831932773,0.24242160278745642,0.6354529616724739,0.34190424678035064,0.1585073982889699,54,0.7983701342900422,0.6470749355040205,0.7618050961216416,0.7449894643171954,0.7750789879140274,0.7454637236293854,0.05219917848634606
65,0.0061547279357910155,0.0006792100250429085,0.007811260223388672,0.0011306177895077831,,10,1,10,42,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42}",0.46559984620188266,0.5712405705774793,0.4857142857142857,0.6069578958411725,0.5670440593180477,0.5393113315305735,0.054167637107910976,26,0.6694953013263834,0.5974328636104718,0.702297870967464,0.6133877541397407,0.6367050283590628,0.6438637636806245,0.037966784817154445,0.3636363636363636,0.5,0.5,0.5454545454545454,0.5714285714285715,0.49610389610389605,0.07167607650154095,27,0.64,0.5333333333333333,0.679245283018868,0.5714285714285713,0.6,0.6048014375561546,0.05103982140009687,0.24880268199233715,0.3931630494130494,0.2720880018674136,0.46036585365853655,0.6431761504667125,0.4035191474796099,0.14281849080642628,26,0.7286089900399775,0.6101601369982584,0.7381845232640551,0.6755505389484737,0.7048199545600369,0.6914648287621603,0.04605322025560663
66,0.006480264663696289,0.0008289895305503577,0.008620071411132812,0.0008168050215282434,,10,2,2,42,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42}",0.46559984620188266,0.5712405705774793,0.5670807236297686,0.38487592843244733,0.5670440593180477,0.511168225631925,0.0746769367148081,29,0.6916775463060779,0.6458690426981575,0.6836570516723818,0.7084532761629317,0.6367050283590628,0.6732723890397223,0.027467803365521,0.3636363636363636,0.5,0.5714285714285715,0.39999999999999997,0.5714285714285715,0.4812987012987013,0.08608185649646641,30,0.6666666666666666,0.5957446808510638,0.6666666666666667,0.7017543859649124,0.6,0.6461664800298619,0.04148308643605575,0.24934486373165618,0.3551587301587301,0.3568262004255254,0.4343918276845106,0.5729529616724739,0.3937349167345793,0.10721096488312727,32,0.7579022438177367,0.6654108958780922,0.7457912051851501,0.756234973613608,0.7548581455915292,0.7360394928172231,0.03556254664065694
67,0.006154966354370117,0.0006224092318665642,0.008019351959228515,0.0007926445965969093,,10,2,5,42,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42}",0.46559984620188266,0.5712405705774793,0.5670807236297686,0.38487592843244733,0.5670440593180477,0.511168225631925,0.0746769367148081,29,0.6916775463060779,0.5974328636104718,0.6836570516723818,0.666349278301767,0.6367050283590628,0.6551643536499523,0.034478460668600004,0.3636363636363636,0.5,0.5714285714285715,0.39999999999999997,0.5714285714285715,0.4812987012987013,0.08608185649646641,30,0.6666666666666666,0.5333333333333333,0.6666666666666667,0.6545454545454545,0.6,0.6242424242424243,0.051710858200488596,0.24880268199233715,0.3550469483568075,0.35639675980585067,0.4273988206915036,0.5729529616724739,0.3921196345037946,0.10689767996076528,34,0.7591942833543048,0.6357276968840546,0.7422454220527341,0.7292313294580327,0.7548581455915292,0.7242513754681311,0.04548144349779465
68,0.0056647777557373045,0.0008149859663427205,0.007824039459228516,0.001431205276088251,,10,2,10,42,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42}",0.46559984620188266,0.5712405705774793,0.5670807236297686,0.6069578958411725,0.5670440593180477,0.5555846191136702,0.04742375127040546,23,0.6466036383438789,0.5974328636104718,0.6592429102003097,0.6133877541397407,0.6367050283590628,0.6306744389306927,0.022405788333880176,0.3636363636363636,0.5,0.5714285714285715,0.5454545454545454,0.5714285714285715,0.5103896103896104,0.07787877584709069,23,0.6122448979591837,0.5333333333333333,0.627450980392157,0.5714285714285713,0.6,0.588891556622649,0.03330848917089769,0.24870527306967985,0.3931630494130494,0.3881203803742004,0.46036585365853655,0.6431761504667125,0.4267061413964357,0.12828916568050724,4,0.7152697842582307,0.6101601369982584,0.716382668431598,0.6755505389484737,0.7048199545600369,0.6844366166393195,0.03995665831852729
69,0.005638599395751953,0.00047962890204358486,0.008004093170166015,0.0002564750383991062,,10,5,2,42,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42}",0.46559984620188266,0.5712405705774793,0.6069769786668839,0.6069578958411725,0.7020917761879943,0.5905734134950824,0.07611310631825162,1,0.6221012305884396,0.5974328636104718,0.5883179927394697,0.5883230838792161,0.5630293633403929,0.591840906831598,0.01898340440941028,0.3636363636363636,0.5,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.5242424242424242,0.09753622387533989,5,0.5652173913043478,0.5333333333333333,0.5217391304347826,0.5217391304347826,0.48888888888888893,0.5261835748792271,0.024515944389802806,0.2509920634920635,0.3869470431970432,0.43399390243902436,0.40893728222996517,0.6051708284939992,0.417208223970419,0.11333460128679022,8,0.6740673984278243,0.5822630238642992,0.663798651200618,0.5916657366760942,0.6298023500788487,0.6283194320495369,0.036928407993455044
70,0.0050967693328857425,0.0010754160620223148,0.007654857635498047,0.001057321831410208,,10,5,5,42,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42}",0.46559984620188266,0.5712405705774793,0.6069769786668839,0.6069578958411725,0.7020917761879943,0.5905734134950824,0.07611310631825162,1,0.6221012305884396,0.5974328636104718,0.5883179927394697,0.5883230838792161,0.5630293633403929,0.591840906831598,0.01898340440941028,0.3636363636363636,0.5,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.5242424242424242,0.09753622387533989,5,0.5652173913043478,0.5333333333333333,0.5217391304347826,0.5217391304347826,0.48888888888888893,0.5261835748792271,0.024515944389802806,0.2509920634920635,0.3869470431970432,0.43399390243902436,0.40893728222996517,0.6051708284939992,0.417208223970419,0.11333460128679022,8,0.6740673984278243,0.5822630238642992,0.663798651200618,0.5916657366760942,0.6298023500788487,0.6283194320495369,0.036928407993455044
71,0.005923795700073242,0.0007788189990352289,0.008201169967651366,8.551584885929074e-05,,10,5,10,42,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42}",0.46559984620188266,0.5712405705774793,0.6069769786668839,0.6069578958411725,0.7020917761879943,0.5905734134950824,0.07611310631825162,1,0.6221012305884396,0.5974328636104718,0.5883179927394697,0.5883230838792161,0.5630293633403929,0.591840906831598,0.01898340440941028,0.3636363636363636,0.5,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.5242424242424242,0.09753622387533989,5,0.5652173913043478,0.5333333333333333,0.5217391304347826,0.5217391304347826,0.48888888888888893,0.5261835748792271,0.024515944389802806,0.2509920634920635,0.3869470431970432,0.43399390243902436,0.40893728222996517,0.6051708284939992,0.417208223970419,0.11333460128679022,8,0.6740673984278243,0.5822630238642992,0.663798651200618,0.5916657366760942,0.6298023500788487,0.6283194320495369,0.036928407993455044
