classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
RandomForestClassifier,378,0.630330950573774,0.5807393093305074,0.5758017267961765,0.6264521649769612,0.4509630293896051,0.568997668997669
DecisionTreeClassifier,54,0.639534579772465,0.5199162596194759,0.5876124085156728,0.5706133722709206,0.3787745504061754,0.5331668331668331
