classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
RandomForestClassifier,112,0.6937848408674334,0.8650622820583672,0.657533894710085,0.6066741229874917,0.4479707863780523,0.5747899159663866
DecisionTreeClassifier,42,0.6237503077674679,0.6993088458258857,0.5870846634724017,0.5804859068286192,0.40744862643492424,0.5463688633348076
