,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_random_state,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
0,0.002274942398071289,0.00013292158875579993,0.006561756134033203,0.0010253780454157748,balanced,,1,2,0,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 0}",0.11586452529223713,0.21685309753188542,0.28663276818708816,0.18962113733999797,0.15920416051211808,0.19363513777266533,0.057336734260418167,1,0.23086033329398842,0.22224704291001576,0.18709938487224798,0.2115415200978083,0.2191777730766738,0.21418521085014683,0.014890329693887941,0.13636363636363638,0.23076923076923075,0.24999999999999997,0.18181818181818185,0.1647058823529412,0.19273138626079805,0.04197242395531194,1,0.21451104100946372,0.2181818181818182,0.1846153846153846,0.2018927444794953,0.20625,0.20509019765723235,0.011755251037929973,0.07190788273475772,0.1373387341545912,0.21595097090704274,0.3123513232216192,0.14709627096522382,0.17692903639664695,0.08166851998563027,1,0.2367233270488301,0.19009671949511542,0.17395033258244713,0.15088537721029552,0.19130644817562004,0.18859244090246163,0.028151109673111883
1,0.003557634353637695,0.0003928787889420792,0.007204294204711914,0.0007480736017442363,balanced,,1,5,0,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 0}",0.11586452529223713,0.21685309753188542,0.28663276818708816,0.18962113733999797,0.15920416051211808,0.19363513777266533,0.057336734260418167,1,0.23086033329398842,0.22224704291001576,0.18709938487224798,0.2115415200978083,0.2191777730766738,0.21418521085014683,0.014890329693887941,0.13636363636363638,0.23076923076923075,0.24999999999999997,0.18181818181818185,0.1647058823529412,0.19273138626079805,0.04197242395531194,1,0.21451104100946372,0.2181818181818182,0.1846153846153846,0.2018927444794953,0.20625,0.20509019765723235,0.011755251037929973,0.07190788273475772,0.1373387341545912,0.21595097090704274,0.3123513232216192,0.14709627096522382,0.17692903639664695,0.08166851998563027,1,0.2367233270488301,0.19009671949511542,0.17395033258244713,0.15088537721029552,0.19130644817562004,0.18859244090246163,0.028151109673111883
2,0.0038040637969970702,0.00039963900025544256,0.007598304748535156,0.0004899015913025418,balanced,,1,10,0,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 0}",0.11586452529223713,0.21685309753188542,0.28663276818708816,0.18962113733999797,0.15920416051211808,0.19363513777266533,0.057336734260418167,1,0.23086033329398842,0.22224704291001576,0.18709938487224798,0.2115415200978083,0.2191777730766738,0.21418521085014683,0.014890329693887941,0.13636363636363638,0.23076923076923075,0.24999999999999997,0.18181818181818185,0.1647058823529412,0.19273138626079805,0.04197242395531194,1,0.21451104100946372,0.2181818181818182,0.1846153846153846,0.2018927444794953,0.20625,0.20509019765723235,0.011755251037929973,0.07190788273475772,0.1373387341545912,0.21595097090704274,0.3123513232216192,0.14709627096522382,0.17692903639664695,0.08166851998563027,1,0.2367233270488301,0.19009671949511542,0.17395033258244713,0.15088537721029552,0.19130644817562004,0.18859244090246163,0.028151109673111883
3,0.0031671524047851562,0.00047985495248516506,0.006557178497314453,0.0011149539498877886,balanced,,2,2,0,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 0}",0.11586452529223713,0.21685309753188542,0.28663276818708816,0.18962113733999797,0.15920416051211808,0.19363513777266533,0.057336734260418167,1,0.23086033329398842,0.22224704291001576,0.18709938487224798,0.2115415200978083,0.2191777730766738,0.21418521085014683,0.014890329693887941,0.13636363636363638,0.23076923076923075,0.24999999999999997,0.18181818181818185,0.1647058823529412,0.19273138626079805,0.04197242395531194,1,0.21451104100946372,0.2181818181818182,0.1846153846153846,0.2018927444794953,0.20625,0.20509019765723235,0.011755251037929973,0.07190788273475772,0.1373387341545912,0.21595097090704274,0.3123513232216192,0.14709627096522382,0.17692903639664695,0.08166851998563027,1,0.2367233270488301,0.19009671949511542,0.17395033258244713,0.15088537721029552,0.19130644817562004,0.18859244090246163,0.028151109673111883
4,0.003148937225341797,0.0005865219665424087,0.007399797439575195,0.0004897848602161583,balanced,,2,5,0,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 0}",0.11586452529223713,0.21685309753188542,0.28663276818708816,0.18962113733999797,0.15920416051211808,0.19363513777266533,0.057336734260418167,1,0.23086033329398842,0.22224704291001576,0.18709938487224798,0.2115415200978083,0.2191777730766738,0.21418521085014683,0.014890329693887941,0.13636363636363638,0.23076923076923075,0.24999999999999997,0.18181818181818185,0.1647058823529412,0.19273138626079805,0.04197242395531194,1,0.21451104100946372,0.2181818181818182,0.1846153846153846,0.2018927444794953,0.20625,0.20509019765723235,0.011755251037929973,0.07190788273475772,0.1373387341545912,0.21595097090704274,0.3123513232216192,0.14709627096522382,0.17692903639664695,0.08166851998563027,1,0.2367233270488301,0.19009671949511542,0.17395033258244713,0.15088537721029552,0.19130644817562004,0.18859244090246163,0.028151109673111883
5,0.003999757766723633,1.162153015799898e-06,0.0076007843017578125,0.0004899793115016344,balanced,,2,10,0,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 0}",0.11586452529223713,0.21685309753188542,0.28663276818708816,0.18962113733999797,0.15920416051211808,0.19363513777266533,0.057336734260418167,1,0.23086033329398842,0.22224704291001576,0.18709938487224798,0.2115415200978083,0.2191777730766738,0.21418521085014683,0.014890329693887941,0.13636363636363638,0.23076923076923075,0.24999999999999997,0.18181818181818185,0.1647058823529412,0.19273138626079805,0.04197242395531194,1,0.21451104100946372,0.2181818181818182,0.1846153846153846,0.2018927444794953,0.20625,0.20509019765723235,0.011755251037929973,0.07190788273475772,0.1373387341545912,0.21595097090704274,0.3123513232216192,0.14709627096522382,0.17692903639664695,0.08166851998563027,1,0.2367233270488301,0.19009671949511542,0.17395033258244713,0.15088537721029552,0.19130644817562004,0.18859244090246163,0.028151109673111883
6,0.004000806808471679,1.1243654367972943e-06,0.007399797439575195,0.0004886219021011454,balanced,,5,2,0,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 0}",0.11586452529223713,0.21685309753188542,0.28663276818708816,0.18962113733999797,0.15920416051211808,0.19363513777266533,0.057336734260418167,1,0.23086033329398842,0.22224704291001576,0.18709938487224798,0.2115415200978083,0.2191777730766738,0.21418521085014683,0.014890329693887941,0.13636363636363638,0.23076923076923075,0.24999999999999997,0.18181818181818185,0.1647058823529412,0.19273138626079805,0.04197242395531194,1,0.21451104100946372,0.2181818181818182,0.1846153846153846,0.2018927444794953,0.20625,0.20509019765723235,0.011755251037929973,0.08193183314332352,0.1373387341545912,0.21595097090704274,0.20465901552931148,0.14709627096522382,0.15739536493989853,0.04871487670842979,25,0.18078693887559985,0.19009671949511542,0.16076795872591598,0.14829661981384581,0.19130644817562004,0.17425093701721941,0.016971245614868527
7,0.0037993431091308595,0.00040014288401460444,0.007199287414550781,0.00040006785341337745,balanced,,5,5,0,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 0}",0.11586452529223713,0.21685309753188542,0.28663276818708816,0.18962113733999797,0.15920416051211808,0.19363513777266533,0.057336734260418167,1,0.23086033329398842,0.22224704291001576,0.18709938487224798,0.2115415200978083,0.2191777730766738,0.21418521085014683,0.014890329693887941,0.13636363636363638,0.23076923076923075,0.24999999999999997,0.18181818181818185,0.1647058823529412,0.19273138626079805,0.04197242395531194,1,0.21451104100946372,0.2181818181818182,0.1846153846153846,0.2018927444794953,0.20625,0.20509019765723235,0.011755251037929973,0.08193183314332352,0.1373387341545912,0.21595097090704274,0.20465901552931148,0.14709627096522382,0.15739536493989853,0.04871487670842979,25,0.18078693887559985,0.19009671949511542,0.16076795872591598,0.14829661981384581,0.19130644817562004,0.17425093701721941,0.016971245614868527
8,0.003800821304321289,0.00039980793631556313,0.008658266067504883,0.0027000711709825624,balanced,,5,10,0,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 0}",0.11586452529223713,0.21685309753188542,0.28663276818708816,0.18962113733999797,0.15920416051211808,0.19363513777266533,0.057336734260418167,1,0.23086033329398842,0.22224704291001576,0.18709938487224798,0.2115415200978083,0.2191777730766738,0.21418521085014683,0.014890329693887941,0.13636363636363638,0.23076923076923075,0.24999999999999997,0.18181818181818185,0.1647058823529412,0.19273138626079805,0.04197242395531194,1,0.21451104100946372,0.2181818181818182,0.1846153846153846,0.2018927444794953,0.20625,0.20509019765723235,0.011755251037929973,0.08193183314332352,0.1373387341545912,0.21595097090704274,0.20465901552931148,0.14709627096522382,0.15739536493989853,0.04871487670842979,25,0.18078693887559985,0.19009671949511542,0.16076795872591598,0.14829661981384581,0.19130644817562004,0.17425093701721941,0.016971245614868527
9,0.0034008026123046875,0.0004905635470302445,0.007030200958251953,0.0013840849965393155,balanced,3,1,2,0,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 0}",0.09043338665618786,0.11146398711367085,0.18519698542041113,0.1156193318560991,0.12813007714693359,0.1261687536386605,0.03191462313440976,19,0.16367399583296136,0.17008793479912226,0.19982231428260702,0.17311033098989423,0.18397702017040593,0.17813431921499817,0.012677476063271135,0.126984126984127,0.15,0.13333333333333336,0.15384615384615388,0.15384615384615385,0.14360195360195363,0.011246501666912824,19,0.18502202643171806,0.18884120171673818,0.23214285714285715,0.19895287958115185,0.2099447513812155,0.20298074325073615,0.016956368279891262,0.04849274457793727,0.058092511602027906,0.11294734686968985,0.259252738188711,0.1232605394427989,0.12040917613623299,0.07536137432249636,61,0.17954234707480923,0.13191489908241696,0.12104359604359605,0.1096240059459626,0.14385798333968342,0.13719656629729365,0.024027484960284066
