Season,Name,Replicate,death,min,max,mean,log_multiply,death_prediction,death_prediction_probability
winter,ANNA,b,True,0.0,0.9962632369716202,0.7896119485987474,-138.4706807137823,False,0.4695527055392543
summer,LEANNE,c,True,0.0,0.9962632369716202,0.8545805185528947,-92.47171364400788,False,0.4695527055392543
summer,CHARLESTON,c,False,0.9165418212192656,0.9962632369716202,0.984535822471436,-0.4747238257921715,False,0.4695527055392543
winter,NEVADA,a,False,0.8443075662660233,0.9962632369716202,0.9786322781947902,-0.6668465474756602,False,0.4695527055392543
winter,ANNA,c,True,0.0,0.9962632369716202,0.7896119485987474,-138.4706807137823,False,0.4695527055392543
winter,ANNA,a,True,0.0,0.9962632369716202,0.7896119485987474,-138.4706807137823,False,0.4695527055392543
winter,ELEONORA,c,True,0.9165418212192656,0.9962632369716202,0.9838446566120644,-0.494710998413748,False,0.4695527055392543
winter,NEVADA,c,True,0.8443075662660233,0.9962632369716202,0.9787364296347282,-0.6625657361977626,False,0.4695527055392543
winter,NEVADA,b,True,0.8443075662660233,0.9962632369716202,0.9791551540117835,-0.6498767225122072,False,0.4695527055392543
summer,JADE,b,False,0.9165418212192656,0.9962632369716202,0.983895408909948,-0.4939004726088897,False,0.4695527055392543
summer,JADE,a,True,0.9165418212192656,0.9962632369716202,0.984424861000862,-0.4770659074349486,False,0.4695527055392543
winter,ELOANE,b,False,0.9355894402668848,0.9962632369716202,0.987123481040245,-0.3908088210347021,False,0.4695527055392543
winter,GLOBE,a,True,0.0,0.9962632369716202,0.8187145641096177,-115.57765354569436,False,0.4695527055392543
winter,GLOBE,b,True,0.0,0.9962632369716202,0.8187145641096177,-115.57765354569436,False,0.4695527055392543
winter,GLOBE,c,True,0.0,0.9962632369716202,0.8187145641096177,-115.57765354569436,False,0.4695527055392543
winter,ELOANE,a,False,0.9355894402668848,0.9962632369716202,0.987123481040245,-0.3908088210347021,False,0.4695527055392543
summer,GLORY,c,False,0.8109742329326899,0.9962632369716202,0.9796180537922335,-0.6395127569154594,False,0.4695527055392543
summer,ELPIDA,c,False,0.9355894402668848,0.9962632369716202,0.9866346539919744,-0.4068680393179785,False,0.4695527055392543
summer,ELPIDA,b,False,0.9355894402668848,0.9962632369716202,0.9856492521833656,-0.438108965371757,False,0.4695527055392543
summer,LEANNE,b,True,0.0,0.9962632369716202,0.8545805185528947,-92.47171364400788,False,0.4695527055392543
summer,TOKYO,a,False,0.97052062204192,0.9962632369716202,0.9895368563488812,-0.3162295999265497,False,0.4695527055392543
summer,CHARLESTON,b,False,0.9165418212192656,0.9962632369716202,0.9855212242800448,-0.4427351874000232,False,0.4695527055392543
summer,CHARLESTON,a,True,0.9165418212192656,0.9962632369716202,0.9855212242800448,-0.4427351874000232,False,0.4695527055392543
summer,TOKYO,c,False,0.97052062204192,0.9962632369716202,0.9895368563488812,-0.3162295999265497,False,0.4695527055392543
summer,LEANNE,a,True,0.0,0.9962632369716202,0.8545805185528947,-92.47171364400788,False,0.4695527055392543
summer,GLORY,a,False,0.8109742329326899,0.9962632369716202,0.9796180537922335,-0.6395127569154594,False,0.4695527055392543
winter,BRADY,a,True,0.9355894402668848,0.9947007369716202,0.9838758537869058,-0.4914177417033858,False,0.46955557514590374
winter,BRADY,b,True,0.9355894402668848,0.9947007369716202,0.9835752136238276,-0.5005056124730807,False,0.46955557514590374
summer,BRADY,b,False,0.9165418212192656,0.9947007369716202,0.985246905292796,-0.4521867333504139,False,0.46955557514590374
winter,ELEONORA,a,False,0.9165418212192656,0.9947007369716202,0.982045238546992,-0.5513791141883583,False,0.46955557514590374
summer,BRADY,a,False,0.9165418212192656,0.9947007369716202,0.985246905292796,-0.4521867333504139,False,0.46955557514590374
winter,BRADY,c,True,0.9355894402668848,0.9947007369716202,0.9835752136238276,-0.5005056124730807,False,0.46955557514590374
summer,PISCES,a,False,0.9355894402668848,0.9947007369716202,0.9855971688500323,-0.4396785571283892,False,0.46955557514590374
summer,SINGAPURA,a,False,0.8976430976430978,0.9947007369716202,0.9800524527755692,-0.6123547206102395,False,0.46955557514590374
summer,CONTROL,a,False,0.9791065948334008,0.9947007369716202,0.9931413227577982,-0.2068048360836654,False,0.46955557514590374
summer,CONTROL,c,False,0.9791065948334008,0.9947007369716202,0.9931413227577982,-0.2068048360836654,False,0.46955557514590374
summer,ANNA,b,True,0.0,0.9947007369716202,0.7875228304484926,-138.53666952190218,False,0.46955557514590374
summer,ANNA,a,True,0.0,0.9947007369716202,0.7875228304484926,-138.53666952190218,False,0.46955557514590374
summer,PISCES,c,False,0.9355894402668848,0.9947007369716202,0.9855971688500323,-0.4396785571283892,False,0.46955557514590374
summer,PISCES,b,False,0.9355894402668848,0.9947007369716202,0.9855971688500323,-0.4396785571283892,False,0.46955557514590374
summer,CONTROL,b,False,0.9791065948334008,0.9947007369716202,0.9931413227577982,-0.2068048360836654,False,0.46955557514590374
summer,ANNA,c,True,0.0,0.9947007369716202,0.7875228304484926,-138.53666952190218,False,0.46955557514590374
summer,SINGAPURA,c,False,0.9322280957290694,0.9947007369716202,0.9862958921890336,-0.4176123280751338,False,0.46955557514590374
summer,SINGAPURA,b,False,0.8976430976430978,0.9947007369716202,0.9800524527755692,-0.6123547206102395,False,0.46955557514590374
winter,ELEONORA,b,False,0.9165418212192656,0.9947007369716202,0.982045238546992,-0.5513791141883583,False,0.46955557514590374
summer,BRADY,c,False,0.9165418212192656,0.9947007369716202,0.985246905292796,-0.4521867333504139,False,0.46955557514590374
summer,GLORY,b,False,0.8109742329326899,0.9947007369716202,0.981754221912515,-0.5720168193187912,False,0.46955557514590374
summer,GLOBE,b,True,0.0,0.9943593778090568,0.8037259911441779,-94.87548183906613,False,0.46955620206874626
summer,GLOBE,a,True,0.0,0.9943593778090568,0.8037259911441779,-94.87548183906613,False,0.46955620206874626
summer,NEVADA,c,True,0.8124579124579124,0.9943593778090568,0.9604447567471144,-1.2547228923568583,False,0.46955620206874626
summer,GLOBE,c,True,0.0,0.9943593778090568,0.8037259911441779,-94.87548183906613,False,0.46955620206874626
summer,ELOANE,a,False,0.9165418212192656,0.9928756982838344,0.9840509257460404,-0.4882349251579378,False,0.46955892692007106
summer,ELEONORA,b,True,0.7124579124579126,0.9928756982838344,0.9606672726132286,-1.2706206421085238,False,0.46955892692007106
summer,ELEONORA,c,True,0.7124579124579126,0.9928756982838344,0.96174215988045,-1.23592451513996,False,0.46955892692007106
summer,ELOANE,c,False,0.9165418212192656,0.9928756982838344,0.9840509257460404,-0.4882349251579378,False,0.46955892692007106
summer,ELOANE,b,True,0.9165418212192656,0.9928756982838344,0.9840509257460404,-0.4882349251579378,False,0.46955892692007106
summer,ELEONORA,a,True,0.8833573833573833,0.9928756982838344,0.9678655434024488,-1.0065270361770706,False,0.46955892692007106
summer,MOSCOW,b,False,0.9355894402668848,0.9928756982838344,0.9866112214943278,-0.4075665893066272,False,0.46955892692007106
summer,MOSCOW,a,False,0.9355894402668848,0.9928756982838344,0.9866112214943278,-0.4075665893066272,False,0.46955892692007106
summer,MOSCOW,c,False,0.9355894402668848,0.9928756982838344,0.9866112214943278,-0.4075665893066272,False,0.46955892692007106
summer,NEVADA,a,True,0.8443075662660233,0.9928756982838344,0.9629664362960032,-1.165330607420776,False,0.46955892692007106
summer,NEVADA,b,True,0.8443075662660233,0.9928756982838344,0.9629664362960032,-1.165330607420776,False,0.46955892692007106
summer,TINA,a,True,0.8309764309764309,0.9928756982838344,0.96490922601577,-1.1075372190591222,False,0.46955892692007106
summer,TINA,c,False,0.8309764309764309,0.9928756982838344,0.968341861952226,-0.9913945958907964,False,0.46955892692007106
summer,TINA,b,False,0.8309764309764309,0.9928756982838344,0.968341861952226,-0.9913945958907964,False,0.46955892692007106
winter,MOSCOW,a,False,0.9355894402668848,0.9928756982838344,0.985191218437679,-0.4505726151822435,False,0.46955892692007106
winter,MOSCOW,c,False,0.9355894402668848,0.9928756982838344,0.985191218437679,-0.4505726151822435,False,0.46955892692007106
winter,MOSCOW,b,True,0.9355894402668848,0.9928756982838344,0.985101732979066,-0.4532801037586591,False,0.46955892692007106
winter,GLORY,b,False,0.9355894402668848,0.9928756982838344,0.9836065794878802,-0.4993824595867535,False,0.46955892692007106
winter,SINGAPURA,c,False,0.9165418212192656,0.9928756982838344,0.9831939711127644,-0.5164619396070838,False,0.46955892692007106
winter,SINGAPURA,b,False,0.9165418212192656,0.9928756982838344,0.9831939711127644,-0.5164619396070838,False,0.46955892692007106
winter,GLORY,a,False,0.9355894402668848,0.9928756982838344,0.9822632358448196,-0.5414533399461939,False,0.46955892692007106
winter,SINGAPURA,a,False,0.9165418212192656,0.9928756982838344,0.9831939711127644,-0.5164619396070838,False,0.46955892692007106
summer,VENICE,c,True,0.7688586545729403,0.9928756982838344,0.9621440703243196,-1.236105551978396,False,0.46955892692007106
summer,VENICE,b,True,0.7688586545729403,0.9928756982838344,0.9621440703243196,-1.236105551978396,False,0.46955892692007106
summer,VENICE,a,True,0.6961313818456676,0.9928756982838344,0.9572955854758348,-1.414767026518834,False,0.46955892692007106
summer,ELPIDA,a,False,0.9355894402668848,0.9928756982838344,0.9866112214943276,-0.4075665893066273,False,0.46955892692007106
winter,TINA,a,True,0.9355894402668848,0.9904859170299944,0.9837397911461784,-0.4949583589859943,False,0.46956331587615374
winter,TINA,b,True,0.9355894402668848,0.9904859170299944,0.9833071492218128,-0.5081093320741457,False,0.46956331587615374
winter,ELPIDA,b,False,0.9355894402668848,0.9901911345254452,0.9817697717428424,-0.5553818868111418,False,0.46956385725969824
winter,ELPIDA,c,True,0.9355894402668848,0.9901911345254452,0.9817697717428424,-0.5553818868111418,False,0.46956385725969824
winter,PISCES,c,True,0.940237166979092,0.9901911345254452,0.9827514140302008,-0.5252044542595138,False,0.46956385725969824
winter,ELPIDA,a,True,0.9355894402668848,0.9901911345254452,0.9817697717428424,-0.5553818868111418,False,0.46956385725969824
winter,PISCES,b,True,0.9541940914296752,0.9901911345254452,0.984416546281746,-0.4734386133310364,False,0.46956385725969824
winter,PISCES,a,True,0.940237166979092,0.9901911345254452,0.9810862817786556,-0.5769702951879913,False,0.46956385725969824
