classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
RandomForestClassifier,123,0.6009355260143033,0.7694553819506709,0.5455319271387873,0.5484291503067815,0.40181234986857656,0.49003052503052497
