classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
RandomForestClassifier,115,0.6272764062024719,0.8162288681149136,0.5836015577283435,0.6155155901079676,0.5214580101311561,0.565531475748194
