Season,Name,Replicate,death,min,max,mean,log_multiply
summer,BRADY,b,False,0.9165418212192655,0.9947007369716202,0.9852469052927961,-0.4521867333504139
summer,BRADY,c,False,0.9165418212192655,0.9947007369716202,0.9852469052927961,-0.4521867333504139
summer,MAYA,a,True,0.6,1.0,0.9524875862566855,-1.6866165982198906
summer,MAYA,b,True,0.0,1.0,0.9430058670333924,-23.84904939701715
summer,MAYA,c,True,0.0,1.0,0.9430058670333924,-23.84904939701715
summer,INGY,a,True,0.0,0.9997167138810198,0.8667223162130429,-70.88628407908766
summer,INGY,b,True,0.0,0.9997167138810198,0.8667223162130429,-70.88628407908766
summer,INGY,c,True,0.0,0.9997167138810198,0.8667223162130429,-70.88628407908766
summer,GLOBE,a,True,0.0,0.9943593778090569,0.8037259911441779,-94.87548183906613
summer,GLOBE,b,True,0.0,0.9943593778090569,0.8037259911441779,-94.87548183906613
summer,GLOBE,c,True,0.0,0.9943593778090569,0.8037259911441779,-94.87548183906613
summer,ELEONORA,a,True,0.8833573833573833,0.9928756982838344,0.9678655434024489,-1.0065270361770706
summer,ELEONORA,b,True,0.7124579124579126,0.9928756982838344,0.9606672726132286,-1.2706206421085238
summer,ELEONORA,c,True,0.7124579124579126,0.9928756982838344,0.9617421598804501,-1.23592451513996
summer,CONTROL,a,False,0.9791065948334008,0.9947007369716202,0.9931413227577982,-0.20680483608366543
summer,CONTROL,b,False,0.9791065948334008,0.9947007369716202,0.9931413227577982,-0.20680483608366543
summer,CONTROL,c,False,0.9791065948334008,0.9947007369716202,0.9931413227577982,-0.20680483608366543
summer,TINA,a,True,0.8309764309764309,0.9928756982838344,0.9649092260157699,-1.1075372190591222
summer,TINA,b,False,0.8309764309764309,0.9928756982838344,0.9683418619522259,-0.9913945958907963
summer,TINA,c,False,0.8309764309764309,0.9928756982838344,0.9683418619522259,-0.9913945958907963
summer,ANNA,a,True,0.0,0.9947007369716202,0.7875228304484926,-138.53666952190218
summer,ANNA,b,True,0.0,0.9947007369716202,0.7875228304484926,-138.53666952190218
summer,ANNA,c,True,0.0,0.9947007369716202,0.7875228304484926,-138.53666952190218
summer,ELOANE,a,False,0.9165418212192655,0.9928756982838344,0.9840509257460404,-0.48823492515793787
summer,ELOANE,b,True,0.9165418212192655,0.9928756982838344,0.9840509257460404,-0.48823492515793787
summer,ELOANE,c,False,0.9165418212192655,0.9928756982838344,0.9840509257460404,-0.48823492515793787
summer,JADE,a,True,0.9165418212192655,0.9962632369716202,0.9844248610008619,-0.4770659074349486
summer,JADE,b,False,0.9165418212192655,0.9962632369716202,0.983895408909948,-0.4939004726088897
summer,JADE,c,True,0.9165418212192655,0.9962632369716202,0.9844248610008619,-0.4770659074349486
summer,CONTROL,a,False,0.9962632369716202,0.9997167138810198,0.9966085846625605,-0.10193155430553756
summer,CONTROL,b,False,0.9962632369716202,0.9997167138810198,0.9966085846625605,-0.10193155430553756
summer,CONTROL,c,False,0.9962632369716202,0.9997167138810198,0.9966085846625605,-0.10193155430553756
summer,CONTROL,d,False,0.9962632369716202,0.9997167138810198,0.9966085846625605,-0.10193155430553756
summer,CONTROL,e,False,0.9962632369716202,0.9997167138810198,0.9966085846625605,-0.10193155430553756
summer,SINGAPURA,a,False,0.8976430976430978,0.9947007369716202,0.9800524527755692,-0.6123547206102395
summer,SINGAPURA,b,False,0.8976430976430978,0.9947007369716202,0.9800524527755692,-0.6123547206102395
summer,SINGAPURA,c,False,0.9322280957290694,0.9947007369716202,0.9862958921890335,-0.4176123280751338
summer,PISCES,a,False,0.9355894402668847,0.9947007369716202,0.9855971688500323,-0.4396785571283892
summer,PISCES,b,False,0.9355894402668847,0.9947007369716202,0.9855971688500323,-0.4396785571283892
summer,PISCES,c,False,0.9355894402668847,0.9947007369716202,0.9855971688500323,-0.4396785571283892
summer,TOKYO,a,False,0.9705206220419201,0.9962632369716202,0.9895368563488812,-0.31622959992654975
summer,TOKYO,b,False,0.9901911345254453,0.9981542138810198,0.9923002155327912,-0.23200419183433404
summer,TOKYO,c,False,0.9705206220419201,0.9962632369716202,0.9895368563488812,-0.31622959992654975
summer,MOSCOW,a,False,0.9355894402668847,0.9928756982838344,0.9866112214943278,-0.40756658930662726
summer,MOSCOW,b,False,0.9355894402668847,0.9928756982838344,0.9866112214943278,-0.40756658930662726
summer,MOSCOW,c,False,0.9355894402668847,0.9928756982838344,0.9866112214943278,-0.40756658930662726
summer,CHARLESTON,a,True,0.9165418212192655,0.9962632369716202,0.9855212242800448,-0.44273518740002327
summer,CHARLESTON,b,False,0.9165418212192655,0.9962632369716202,0.9855212242800448,-0.44273518740002327
summer,CHARLESTON,c,False,0.9165418212192655,0.9962632369716202,0.9845358224714361,-0.47472382579217154
summer,LEANNE,a,True,0.0,0.9962632369716202,0.8545805185528947,-92.47171364400789
summer,LEANNE,b,True,0.0,0.9962632369716202,0.8545805185528947,-92.47171364400789
summer,LEANNE,c,True,0.0,0.9962632369716202,0.8545805185528947,-92.47171364400789
summer,CONTROL,a,False,0.9962632369716202,0.9997167138810198,0.9966085846625605,-0.10193155430553756
summer,CONTROL,b,False,0.9962632369716202,0.9997167138810198,0.9966085846625605,-0.10193155430553756
summer,CONTROL,c,False,0.9962632369716202,0.9997167138810198,0.9966085846625605,-0.10193155430553756
summer,CONTROL,d,False,0.9962632369716202,0.9997167138810198,0.9966085846625605,-0.10193155430553756
summer,CONTROL,e,False,0.9962632369716202,0.9997167138810198,0.9966085846625605,-0.10193155430553756
