classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
RandomForestClassifier,378,0.630330950573774,0.5807393093305074,0.5758017267961765,0.6264521649769612,0.4509630293896051,0.568997668997669
DecisionTreeClassifier,42,0.591840906831598,0.6754273326329157,0.5261835748792271,0.5905734134950824,0.40779614585068735,0.5242424242424242
