classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
RandomForestClassifier,19,0.16297462003685137,0.10866382623668687,0.15157147484117756,0.1374190128262667,0.08949996524139409,0.13841361862928103
