model_name,mean_test_auprc,mean_test_f1,mean_test_mcc,mean_train_auprc,mean_train_f1,mean_train_mcc,split0_test_auprc,split0_test_f1,split0_test_mcc,split0_train_auprc,split0_train_f1,split0_train_mcc,split1_test_auprc,split1_test_f1,split1_test_mcc,split1_train_auprc,split1_train_f1,split1_train_mcc,split2_test_auprc,split2_test_f1,split2_test_mcc,split2_train_auprc,split2_train_f1,split2_train_mcc,split3_test_auprc,split3_test_f1,split3_test_mcc,split3_train_auprc,split3_train_f1,split3_train_mcc,split4_test_auprc,split4_test_f1,split4_test_mcc,split4_train_auprc,split4_train_f1,split4_train_mcc
RandomForestClassifier,0.5148464275207996,0.580952380952381,0.6257021087230997,0.5731164238232871,0.6016958733747879,0.6492322484369977,0.5677164768073859,0.7058823529411765,0.7340646971002934,0.5306211058584108,0.5862068965517241,0.6392462923973489,0.6011438044329837,0.7058823529411765,0.7340646971002934,0.5589418725261438,0.5862068965517241,0.6392462923973489,0.506309987932795,0.5714285714285714,0.6278669185981051,0.5788981184795992,0.6229508196721312,0.6679084334186761,0.3227415221104871,0.3333333333333333,0.4429030024106458,0.6014802728910262,0.6229508196721312,0.6679084334186761,0.5763203463203463,0.5882352941176471,0.589611228406161,0.5956407493612552,0.5901639344262295,0.6318517905529382
DecisionTreeClassifier,0.4421204398828361,0.573109243697479,0.6143648908336194,0.5254046375580462,0.6177878273977765,0.6600061979875527,0.5573877196788891,0.7058823529411765,0.7340646971002934,0.5092548738294534,0.5862068965517241,0.6392462923973489,0.5574162679425837,0.6666666666666666,0.6773786076528916,0.5112800447969607,0.6229508196721312,0.6584181904173706,0.41552643839914805,0.5714285714285714,0.6278669185981051,0.5317013347636368,0.6229508196721312,0.6679084334186761,0.22241354570239633,0.3333333333333333,0.4429030024106458,0.565022634242297,0.6666666666666666,0.7026062831514298,0.45785822769116324,0.5882352941176471,0.589611228406161,0.5097643001578835,0.5901639344262295,0.6318517905529382
XGBClassifier,0.4783133046114213,0.580952380952381,0.6257021087230997,0.6168512380196471,0.5915973512073004,0.6414041331588314,0.5747990021269841,0.7058823529411765,0.7340646971002934,0.6074941541874025,0.5357142857142857,0.6001057160065173,0.6195281599460578,0.7058823529411765,0.7340646971002934,0.5816294637437417,0.5862068965517241,0.6392462923973489,0.443968176720869,0.5714285714285714,0.6278669185981051,0.6478822122466654,0.6229508196721312,0.6679084334186761,0.25794207041761397,0.3333333333333333,0.4429030024106458,0.6558579175578457,0.6229508196721312,0.6679084334186761,0.49532911384558165,0.5882352941176471,0.589611228406161,0.59139244236258,0.5901639344262295,0.6318517905529382
VotingClassifier,0.49782158038266144,0.580952380952381,0.6257021087230997,0.6172958070480885,0.610439042773695,0.6561718183835483,0.5722085237721841,0.7058823529411765,0.7340646971002934,0.6023026356016087,0.5862068965517241,0.6392462923973489,0.6103858014210602,0.7058823529411765,0.7340646971002934,0.5871814214979542,0.5862068965517241,0.6392462923973489,0.4507211120119339,0.5714285714285714,0.6278669185981051,0.6457332915362978,0.6229508196721312,0.6679084334186761,0.3014637346331992,0.3333333333333333,0.4429030024106458,0.6481715718758994,0.6666666666666666,0.7026062831514298,0.5543287300749302,0.5882352941176471,0.589611228406161,0.6030901147286823,0.5901639344262295,0.6318517905529382
