,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
0,0.013299560546875,0.0006093580123976664,0.008999776840209962,4.370284743266906e-07,True,balanced,,1,2,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.48058252427184467,0.32004203266470677,0.3599595496727965,0.5671521035598706,0.613301960376558,0.4682076341091553,0.11372440608062097,308,0.7350057980220956,0.7233402079614892,0.735466171935885,0.6873202070898847,0.7597708843874286,0.7281806538793566,0.023624606062295935,0.5,0.3448275862068966,0.3846153846153846,0.5833333333333334,0.6206896551724139,0.4866931918656057,0.10771923604100286,292,0.7368421052631579,0.7241379310344829,0.7244094488188976,0.676923076923077,0.7610619469026548,0.724674901788454,0.027395815276720782,0.44577492211838005,0.21082463091808887,0.42494158878504673,0.6434134401424121,0.5450892857142857,0.4540087735356426,0.14437521407102188,424,0.863768643193938,0.863272852565532,0.8467703665952082,0.801995004496254,0.8595688069631806,0.8470751347628227,0.023364255431289515
1,0.04897828102111816,0.0029704959306381153,0.013603973388671874,0.0004922748072439778,True,balanced,,1,2,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.5634111849315292,0.34277009358848426,0.4639309922125958,0.7208773102273278,0.6339667779924166,0.5449912717904708,0.13164802031148895,234,0.8051817895643637,0.833117491598117,0.7999042655226279,0.7660670412204513,0.7858882686615387,0.7980317713134197,0.022157822050106493,0.5714285714285715,0.3636363636363636,0.4761904761904762,0.7272727272727272,0.6428571428571429,0.5562770562770563,0.126877496880977,213,0.8073394495412843,0.8387096774193549,0.8037383177570093,0.7678571428571428,0.7889908256880733,0.801327082652573,0.02328880034537913,0.49091381100726894,0.3382691995873913,0.4295712184146764,0.7234788545014981,0.7448302469135802,0.5454126660848829,0.16172366612001407,147,0.9114376502947923,0.9283924699810084,0.8969746069593958,0.8345404780632858,0.8723928794814637,0.8887476169559893,0.03274179803737422
2,0.24737997055053712,0.010032869310385264,0.03779921531677246,0.0013265613906250882,True,balanced,,1,2,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 0}",0.5634111849315292,0.3599595496727965,0.4639309922125958,0.7208773102273278,0.613301960376558,0.5442961994841615,0.12389239958912861,235,0.817424658076641,0.817424658076641,0.790522050737039,0.7494443676000806,0.7965774976512915,0.7942786464283386,0.02490375472345424,0.5714285714285715,0.3846153846153846,0.4761904761904762,0.7272727272727272,0.6206896551724139,0.5560393629359147,0.11789773377306473,216,0.8181818181818181,0.8181818181818181,0.7863247863247863,0.743801652892562,0.7899159663865546,0.7912812083935078,0.027305764263225195,0.5110643390826196,0.3329552413664563,0.43188603322949115,0.7581103915031608,0.7653079710144929,0.5598647952392442,0.174216077671406,46,0.9308943119771036,0.9403872714751914,0.891956657911859,0.8357432453747101,0.8723722604706339,0.8942707494418997,0.03841454544410494
3,0.015556526184082032,0.0013909381049706379,0.009800434112548828,0.0003995903067478999,True,balanced,,1,5,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 5, 'random_state': 0}",0.3802495255600136,0.2985271298872929,0.3760551047140824,0.5585559243932847,0.5606119105813882,0.4347999190272123,0.10596336893387129,335,0.7291092666983764,0.7247163783854792,0.6950166602915814,0.6286738699844704,0.7193053525176925,0.69936430557552,0.037259026730925016,0.4,0.3225806451612903,0.4,0.5714285714285715,0.5625000000000001,0.4513018433179724,0.09861882778311044,325,0.7304347826086957,0.7226890756302521,0.6818181818181818,0.6040268456375839,0.7166666666666667,0.6911271104722759,0.04661894883195998,0.4810352611856066,0.22351719795848202,0.40722352024922115,0.7199248962305587,0.4416337135087135,0.4546669178265164,0.15931604942505942,423,0.8655963198919998,0.8785671068334993,0.8007413039220617,0.7697562703018426,0.8234945104418824,0.8276311022782572,0.04031253684020968
4,0.05439743995666504,0.004757479402485608,0.014200735092163085,0.0004012370741337327,True,balanced,,1,5,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20, 'random_state': 0}",0.5045165142330268,0.34277009358848426,0.43729689774819513,0.7208773102273278,0.6339667779924166,0.5278855187578901,0.13529168074936232,248,0.7725176029426428,0.8235186475567724,0.7791202392117118,0.7475708255926732,0.7660749657477343,0.7777604562103069,0.02518377684016819,0.5217391304347826,0.3636363636363636,0.45454545454545453,0.7272727272727272,0.6428571428571429,0.5420101637492942,0.12990037209564176,231,0.7747747747747749,0.8297872340425533,0.7818181818181819,0.7478260869565218,0.7678571428571428,0.7804126840898349,0.027170335134912838,0.5041533184230417,0.3395602104714254,0.43535825545171336,0.7081473787101406,0.7427083333333334,0.5459854992779308,0.15594618743033553,140,0.8915996543491598,0.9214340881143743,0.8813523068228775,0.8014833033199852,0.845325108086532,0.8682388921385857,0.041300764808284006
5,0.24679765701293946,0.01172039543310053,0.03679971694946289,0.0009798227567178147,True,balanced,,1,5,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 0}",0.5634111849315292,0.3599595496727965,0.4639309922125958,0.7208773102273278,0.613301960376558,0.5442961994841615,0.12389239958912861,235,0.7972187749614263,0.817424658076641,0.790522050737039,0.7334632605891142,0.7792545583676648,0.7835766605463771,0.02796449924437203,0.5714285714285715,0.3846153846153846,0.4761904761904762,0.7272727272727272,0.6206896551724139,0.5560393629359147,0.11789773377306473,216,0.7964601769911505,0.8181818181818181,0.7863247863247863,0.7258064516129032,0.7704918032786885,0.7794530072778694,0.030966569312047002,0.5011296965284651,0.33307458438564713,0.4666082554517134,0.7571316188138618,0.7626602564102565,0.5641208823179887,0.16942846345369536,24,0.9192343161162713,0.9288683562897615,0.8899998666695109,0.8324461033611663,0.8519910970833601,0.8845079479040141,0.03734088616406067
6,0.015801382064819337,0.0007476805637077343,0.009999799728393554,3.8146972656249997e-07,True,balanced,,1,10,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.3802495255600136,0.2636228605168371,0.34541298421072353,0.5768922967538754,0.5182422974360147,0.41688399289549294,0.11473040327683519,353,0.6369451694425208,0.6717485385583244,0.6321155114901562,0.6151776962502625,0.6212958406204427,0.6354565512723414,0.019709107332509877,0.4,0.2857142857142857,0.3703703703703704,0.5806451612903226,0.5142857142857143,0.4302031063321386,0.10494941645253221,346,0.6307692307692309,0.6666666666666667,0.6081081081081081,0.5972222222222222,0.608695652173913,0.6222923759880282,0.024720484234018243,0.4819215503896528,0.16249312809235844,0.40722352024922115,0.7556833915478776,0.6546626984126984,0.49239685773836167,0.20584008465437956,378,0.8293297336878336,0.8207464831311013,0.7795798722047861,0.6985956887384057,0.769873889838449,0.779625133520115,0.04652391298078807
7,0.05019941329956055,0.0009800267381687787,0.01420001983642578,0.0003998043818793965,True,balanced,,1,10,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.5045165142330268,0.3074433656957929,0.43729689774819513,0.6259799258594663,0.57682953636473,0.4904132479802422,0.11166407269441314,283,0.7359010157805377,0.7846240105789394,0.7599680297792472,0.7067528322123262,0.7035887941113713,0.7381669364924843,0.031052135759391846,0.5217391304347826,0.3333333333333333,0.45454545454545453,0.64,0.5806451612903226,0.5060526159207785,0.1060537170630407,274,0.735042735042735,0.7920792079207922,0.7636363636363636,0.7058823529411764,0.7079646017699115,0.7409210522621958,0.03311052688709854,0.5072818112787565,0.2077759363906397,0.42584738588649595,0.7491642527918967,0.6536093276261816,0.508735742794794,0.18774643682369097,345,0.8498760836078089,0.8938716508438536,0.8483567958461433,0.7651133537150985,0.8071809294083058,0.8328797626842419,0.043591604967065885
8,0.24495310783386232,0.01448283736776099,0.03577589988708496,0.0003912139260816172,True,balanced,,1,10,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 0}",0.4639309922125958,0.3074433656957929,0.4639309922125958,0.6850625577879895,0.5606119105813882,0.49619596369807245,0.12452277269521991,282,0.7858811349792976,0.8098887132690232,0.7350057980220956,0.7302502121829115,0.7426889040272526,0.760742952496116,0.03151314334956049,0.4761904761904762,0.3333333333333333,0.4761904761904762,0.6956521739130435,0.5625000000000001,0.5087732919254659,0.11892244071385596,273,0.7889908256880733,0.8155339805825242,0.7368421052631579,0.7288135593220338,0.7394957983193278,0.7619352538350234,0.034161584839556884,0.5017520560435313,0.2705089114820247,0.4620728363527894,0.7575957770603575,0.7679897220460792,0.5519838605969565,0.1890873691290417,97,0.8870905221442174,0.914429224730417,0.8614857304800442,0.8200545789555397,0.8211393120593182,0.8608398736739072,0.03688063741466937
9,0.015600299835205078,0.0004896680362945204,0.009800243377685546,0.00040021091823602256,True,balanced,,2,2,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.3933707210910957,0.2799352951237169,0.33217151564297615,0.5606784317606338,0.5058450907928789,0.4144002108822603,0.10492291960939099,357,0.6671213272182708,0.6842075383976743,0.71162106554183,0.665518095513309,0.6937664323541124,0.6844468918050394,0.017226847428829413,0.41379310344827586,0.30303030303030304,0.35714285714285715,0.5625000000000001,0.5,0.42729325272428725,0.09392736375055803,354,0.6614173228346456,0.6771653543307087,0.696969696969697,0.6474820143884892,0.6880000000000001,0.6742068777047081,0.01786023393203429,0.45262918784500195,0.2132177325758964,0.4279177792612372,0.6308206507311893,0.5001818783068783,0.4449534457440406,0.13538638732158034,426,0.8443507862567543,0.8200205965567974,0.8235027668142354,0.7567947677595579,0.8057274310880406,0.8100792696950772,0.0293657410868344
