,param_bootstrap,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
12,True,balanced,3,5,2,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.2358998374788124,0.35840849058449326,0.27738073793017387,0.08338830583810448,0.29187437508705716,0.24939034938372825,0.09188251386917086,138,0.2669675621783788,0.3372458157318955,0.3388824429104365,0.3501093968321051,0.37015482701180585,0.33267200893292437,0.03488721161120586,0.21818181818181817,0.32,0.2702702702702703,0.10526315789473684,0.26666666666666666,0.23607638260269842,0.07291155763566451,139,0.2188679245283019,0.3184713375796178,0.3036649214659686,0.32727272727272727,0.33519553072625696,0.30069448831457446,0.0422306786532665,0.5433945324449603,0.5900570641561349,0.48204399570318884,0.23591271965321775,0.41322234757237314,0.452926131905975,0.12370002882456226,122,0.5305285270307867,0.5090964836086558,0.5678973815697661,0.5954343674497542,0.5941886320115716,0.5594290783341068,0.03448168074001419
13,True,balanced,3,5,2,10,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",0.2900005314790647,0.42903894464632625,0.2494056178512787,0.28288508557457215,0.3651948442994082,0.32330500477012997,0.06502076882579066,92,0.29232187251414166,0.3295025598437743,0.38386064404936265,0.47390292577834237,0.45288411913653986,0.3864944242644322,0.06952886685923176,0.27906976744186046,0.3829787234042553,0.23809523809523808,0.3,0.35294117647058826,0.31061698108238844,0.051758882230577535,97,0.25112107623318386,0.30409356725146197,0.3673469387755102,0.47706422018348627,0.4393939393939394,0.36780394836751634,0.08335112234601287,0.5488420289991293,0.6172538329380435,0.48151589677984785,0.31250845155985535,0.46069365941628754,0.4841627739386326,0.10190156790475727,66,0.5198572699495533,0.5168282524937633,0.5968630873144435,0.6021276569273939,0.6053491352055561,0.568205080378142,0.04081370501932587
14,True,balanced,3,5,2,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.3536410140745587,0.48053217017959937,0.24453016080077503,0.4082520234106704,0.4583869975722247,0.38906847320756566,0.08448088884038182,78,0.3981129163591574,0.43374077083579105,0.4384552541744817,0.48225745282201793,0.4858191012035265,0.447677099078995,0.03282220305857313,0.35294117647058826,0.4827586206896552,0.23255813953488372,0.42105263157894735,0.46153846153846156,0.3901698059625073,0.09038509918929317,79,0.38028169014084506,0.43636363636363634,0.432,0.47863247863247865,0.4827586206896552,0.44200728516532306,0.037266933742464,0.5804788856552764,0.6562156245942324,0.45765669122761266,0.42007260133049584,0.49669626953339274,0.522224014468202,0.08556038545861107,12,0.5469183012405108,0.5574576015379807,0.5896120806453181,0.6053116566505409,0.6163349776010504,0.5831269235350802,0.026858789701915645
15,True,balanced,3,5,10,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.2358998374788124,0.35840849058449326,0.27738073793017387,0.08338830583810448,0.29187437508705716,0.24939034938372825,0.09188251386917086,138,0.2669675621783788,0.3372458157318955,0.3388824429104365,0.3501093968321051,0.37015482701180585,0.33267200893292437,0.03488721161120586,0.21818181818181817,0.32,0.2702702702702703,0.10526315789473684,0.26666666666666666,0.23607638260269842,0.07291155763566451,139,0.2188679245283019,0.3184713375796178,0.3036649214659686,0.32727272727272727,0.33519553072625696,0.30069448831457446,0.0422306786532665,0.5433945324449603,0.5900570641561349,0.48204399570318884,0.23591271965321775,0.41322234757237314,0.452926131905975,0.12370002882456226,122,0.5305285270307867,0.5090964836086558,0.5678973815697661,0.5954343674497542,0.5941886320115716,0.5594290783341068,0.03448168074001419
16,True,balanced,3,5,10,10,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 0}",0.2900005314790647,0.42903894464632625,0.2494056178512787,0.28288508557457215,0.3651948442994082,0.32330500477012997,0.06502076882579066,92,0.29232187251414166,0.3295025598437743,0.38386064404936265,0.47390292577834237,0.45288411913653986,0.3864944242644322,0.06952886685923176,0.27906976744186046,0.3829787234042553,0.23809523809523808,0.3,0.35294117647058826,0.31061698108238844,0.051758882230577535,97,0.25112107623318386,0.30409356725146197,0.3673469387755102,0.47706422018348627,0.4393939393939394,0.36780394836751634,0.08335112234601287,0.5488420289991293,0.6172538329380435,0.48151589677984785,0.31250845155985535,0.46069365941628754,0.4841627739386326,0.10190156790475727,66,0.5198572699495533,0.5168282524937633,0.5968630873144435,0.6021276569273939,0.6053491352055561,0.568205080378142,0.04081370501932587
17,True,balanced,3,5,10,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.3536410140745587,0.48053217017959937,0.24453016080077503,0.4082520234106704,0.4583869975722247,0.38906847320756566,0.08448088884038182,78,0.3981129163591574,0.43374077083579105,0.4384552541744817,0.48225745282201793,0.4858191012035265,0.447677099078995,0.03282220305857313,0.35294117647058826,0.4827586206896552,0.23255813953488372,0.42105263157894735,0.46153846153846156,0.3901698059625073,0.09038509918929317,79,0.38028169014084506,0.43636363636363634,0.432,0.47863247863247865,0.4827586206896552,0.44200728516532306,0.037266933742464,0.5804788856552764,0.6562156245942324,0.45765669122761266,0.42007260133049584,0.49669626953339274,0.522224014468202,0.08556038545861107,12,0.5469183012405108,0.5574576015379807,0.5896120806453181,0.6053116566505409,0.6163349776010504,0.5831269235350802,0.026858789701915645
18,True,balanced,5,1,2,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.34494664501974365,0.2900005314790647,0.23691640172944745,0.14494466644509457,0.20560345239557576,0.24448233941378525,0.06876269645471891,140,0.4555561141596968,0.48461897086145284,0.45919713064607864,0.5440221276116936,0.4779614934544121,0.48427116734666675,0.03182254484008864,0.34285714285714286,0.27906976744186046,0.24242424242424243,0.16666666666666666,0.2222222222222222,0.2506480083224269,0.05871770136909093,129,0.4046242774566474,0.4626865671641791,0.43661971830985913,0.528,0.45390070921985815,0.4571662544301088,0.040598957229176925,0.599538415171109,0.6097059092591588,0.41964979214052167,0.2329142489947851,0.3588970449840015,0.44414108210991515,0.14425199290770757,134,0.6611726983724429,0.6708532165739914,0.6890225686448861,0.711348437380903,0.7231468793728357,0.6911087600690118,0.02343882528222385
19,True,balanced,5,1,2,10,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",0.3946732659031403,0.48053217017959937,0.22466724318694137,0.24256468327674033,0.2543964127647229,0.3193667550622289,0.10073039537617512,97,0.5226070453412369,0.6015530998787938,0.5771211155158481,0.5601443238066403,0.5955809234127766,0.5714013015910592,0.028404578203423254,0.4,0.4827586206896552,0.22857142857142856,0.2608695652173913,0.2727272727272727,0.3289853774411496,0.0965163056740682,88,0.5081967213114754,0.6086956521739131,0.5714285714285714,0.5517241379310345,0.5925925925925926,0.5665275350875174,0.034937606906366776,0.6109223214845528,0.6281219260686518,0.434906881144578,0.2675393647693398,0.39316023892394486,0.46693014647821346,0.13633833568315126,97,0.7001290598447585,0.7050690140606255,0.7269136568839881,0.7493704436703138,0.7638497254860218,0.7290663799891416,0.0246577063464448
20,True,balanced,5,1,2,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.4504227113992448,0.5934409727729725,0.283851677669238,0.24256468327674033,0.3759948057978829,0.38925497018321575,0.12508968184792263,77,0.6331379269066251,0.6837710190074942,0.6297856211523676,0.629602237317493,0.6972496872629145,0.6547092983293789,0.029567369044695556,0.46153846153846156,0.6,0.2777777777777778,0.2608695652173913,0.375,0.39503716090672614,0.1253669676405456,77,0.6194690265486725,0.691358024691358,0.6238532110091743,0.6194690265486725,0.7032967032967034,0.6514891984189162,0.03765068786440795,0.5834335891927648,0.6351273758363908,0.45147289245601957,0.28763127911216646,0.4912088346856239,0.4897747942565931,0.12019187635547214,52,0.7476766372630552,0.7809755008893862,0.7779484063977503,0.7668866977213711,0.8052239599166415,0.7757422404376408,0.01880172696850385
21,True,balanced,5,1,10,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.27920135776869803,0.3997702182100804,0.2583587994653414,0.11167541602905678,0.2598168845633596,0.26176453520730725,0.0915333244198826,123,0.38940188452346086,0.5012306261342463,0.5227078632674265,0.47447917839651677,0.44912173946380224,0.4673882583570905,0.04619823786120628,0.26666666666666666,0.3888888888888889,0.26666666666666666,0.13333333333333333,0.25,0.2611111111111111,0.08104258901693541,118,0.336734693877551,0.4878048780487805,0.512396694214876,0.43870967741935485,0.40229885057471265,0.435588958827055,0.062475701398651017,0.5660452893502087,0.5848323861442355,0.4261403524271783,0.2533608027181613,0.31218857313196935,0.4285134807543507,0.13233757973652177,142,0.591145309432441,0.6088833915648948,0.6791848649829343,0.6732973684262492,0.6658309919557882,0.6436683852724616,0.03632945744622041
22,True,balanced,5,1,10,10,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 0}",0.3536410140745587,0.48053217017959937,0.19916882070149458,0.1982191504388636,0.23195299773520148,0.29270283062594354,0.10987232775332835,106,0.4764781751424322,0.48054559944337877,0.5156458057394295,0.5303123143865704,0.5815886862472948,0.5169141161918211,0.03826657726309262,0.35294117647058826,0.4827586206896552,0.2,0.21428571428571427,0.25,0.2999971022891915,0.10587768446278167,105,0.4358974358974359,0.4854368932038835,0.5040650406504065,0.5116279069767442,0.5765765765765766,0.5027207706610093,0.04538703492290933,0.5692672648056496,0.6545685354859248,0.4355782896841512,0.2703472311440197,0.37457601917903427,0.46086746805975587,0.13686075903915182,111,0.6562425707515523,0.6465659133906662,0.6897392344215754,0.7051900154460019,0.7431795157779534,0.6881834499575498,0.03483805420824101
23,True,balanced,5,1,10,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.3946732659031403,0.5611079024537313,0.2848563011110737,0.24256468327674033,0.4877750611246944,0.39419544277387597,0.11963617981801623,73,0.574040110226164,0.6826026897392582,0.6392271124398166,0.5888439712633539,0.6452747320690831,0.6259977231475352,0.039574579912910246,0.4,0.5714285714285714,0.2962962962962963,0.2608695652173913,0.5,0.4057188865884518,0.11775904451688307,73,0.559322033898305,0.6896551724137931,0.6306306306306306,0.576271186440678,0.6415094339622641,0.6194776914691341,0.04694714000983332,0.577294465161977,0.6597004722513778,0.4411187748461094,0.2816773391011341,0.4610490095522458,0.48416801218256883,0.12874344921989475,65,0.7034618804829077,0.7447366415708145,0.7392825480773677,0.7343862039150137,0.7762749847779622,0.7396284517648132,0.02325804667269727
24,True,balanced,5,2,2,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.30178022769908935,0.420177189614486,0.243608886778242,0.1850171077471991,0.3641091498265716,0.30293851233311764,0.08356262094182,101,0.4543705486530278,0.5547178917106373,0.5482681738134131,0.45541835688476945,0.5237969839539298,0.5073143910031555,0.044027784128176976,0.2926829268292683,0.42857142857142855,0.25,0.2,0.37037037037037035,0.3083249451542135,0.08208485520684504,99,0.3915343915343915,0.5504587155963303,0.5378151260504201,0.4266666666666667,0.5038167938931297,0.4820583387481877,0.06248789260117784,0.5913499703210384,0.6044034764171899,0.4199365164267763,0.24504768227431337,0.4371296360712386,0.4595734563021113,0.13148148475354016,115,0.6339109846221901,0.6671083781089033,0.6843137809702652,0.673389793399608,0.6590652971519313,0.6635576468505796,0.016965858003201297
25,True,balanced,5,2,2,10,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",0.3628902577101625,0.4871586708811059,0.20862020600357326,0.20560345239557576,0.37679644872653134,0.3282138071433898,0.10785372271802332,91,0.4850228209150377,0.6114487137407272,0.5334450060199273,0.4779614934544121,0.5815886862472948,0.5378933440754798,0.05239576697345786,0.36363636363636365,0.5,0.21052631578947367,0.2222222222222222,0.38461538461538464,0.3362000572526888,0.1083624033022834,85,0.4520547945205479,0.6170212765957447,0.5203252032520326,0.45390070921985815,0.5765765765765766,0.5239757120329519,0.06560606472725868,0.6027896608447938,0.6352783841439542,0.43872714219936443,0.3326574117696161,0.41873269599451146,0.4856370589904479,0.11506238730357445,59,0.6785867763845308,0.7079431606697156,0.7178900029325127,0.7035727182834416,0.7400890456895087,0.7096163407919419,0.019995989603172167
26,True,balanced,5,2,2,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.4346158577556398,0.5087770412512195,0.243608886778242,0.22235641059499,0.4877750611246944,0.3794266515009571,0.12217550939209805,80,0.596641224215027,0.6308648760682721,0.6071906119503963,0.5714196466599623,0.6321904224311197,0.6076613562649553,0.022694514068149502,0.4444444444444444,0.5217391304347826,0.25,0.24,0.5,0.3912367149758454,0.12207518068708272,78,0.5811965811965812,0.6326530612244898,0.5932203389830508,0.5454545454545454,0.6336633663366337,0.5972375786390602,0.03327470136707332,0.5870033341820344,0.6243103610077225,0.44382492828376274,0.26802887898935773,0.48321348912567563,0.4812761983177106,0.12531382116755102,70,0.7386543783904502,0.7423077047185156,0.7492371932601869,0.7558742489690173,0.7870041676783486,0.7546155386033038,0.01723818815334917
27,True,balanced,5,2,10,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.27920135776869803,0.3997702182100804,0.25073856319333354,0.11167541602905678,0.2598168845633596,0.26024048795290566,0.0916407189185222,126,0.38940188452346086,0.5012306261342463,0.5370491765955459,0.47447917839651677,0.44912173946380224,0.4702565210227144,0.04984503204171305,0.26666666666666666,0.3888888888888889,0.25806451612903225,0.13333333333333333,0.25,0.25939068100358426,0.08099768430951473,119,0.336734693877551,0.4878048780487805,0.5245901639344263,0.43870967741935485,0.40229885057471265,0.43802765277096506,0.06558676159205536,0.5660452893502087,0.584813233459029,0.4239114669003258,0.2529790290499426,0.3964963127276931,0.44484906629743987,0.1215475015054941,133,0.591145309432441,0.6104354979950499,0.6778288594734312,0.673218052934335,0.6585078053842695,0.6422271050439055,0.0349658150050033
28,True,balanced,5,2,10,10,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 0}",0.3536410140745587,0.48053217017959937,0.2136971602903148,0.19137974398677002,0.37679644872653134,0.32320930745155485,0.10762908323881686,94,0.4764781751424322,0.48054559944337877,0.5156458057394295,0.5237969839539298,0.5815886862472948,0.5156110501052931,0.0378973004969926,0.35294117647058826,0.4827586206896552,0.21621621621621623,0.20689655172413793,0.38461538461538464,0.32868558994319647,0.10482070794468294,89,0.4358974358974359,0.4854368932038835,0.5040650406504065,0.5038167938931297,0.5765765765765766,0.5011585480442864,0.045187556224085004,0.5693782649166498,0.6648531242101087,0.4340154198216405,0.26994400533756807,0.41745233964203604,0.4711286307856006,0.13558462902196292,90,0.6551905276672649,0.6472651012814352,0.6920159916927017,0.7035448180510092,0.7377254226940271,0.6871483722772875,0.03305315210108794
29,True,balanced,5,2,10,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.3946732659031403,0.5611079024537313,0.2848563011110737,0.23195299773520148,0.4877750611246944,0.3920731056655682,0.1223701595812363,74,0.574040110226164,0.667507870500486,0.6248472036535846,0.5868426068614203,0.6452747320690831,0.6197025046621476,0.03501595891676674,0.4,0.5714285714285714,0.2962962962962963,0.25,0.5,0.40354497354497354,0.1204818484890845,74,0.559322033898305,0.6741573033707865,0.6181818181818182,0.5691056910569106,0.6415094339622641,0.6124552560940169,0.04332760204048939,0.5760443860868669,0.6755471040781774,0.4392079248596646,0.34175255836563295,0.4825604627303657,0.5030224872241416,0.11453900986505167,24,0.6991527547071817,0.7385657228245124,0.7368507776292702,0.7399901221739975,0.7718738524940572,0.7372866459658038,0.023063405300943782
30,True,balanced,5,5,2,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.30178022769908935,0.36690012241573533,0.23061556570534308,0.17350440631115177,0.36063003318097303,0.28668607106245847,0.07494508381440519,113,0.4071231144711094,0.48177599913133723,0.513105448724436,0.45886961317942576,0.4434810270271908,0.4608710405066999,0.035667095565089325,0.2926829268292683,0.35,0.23529411764705882,0.1875,0.32558139534883723,0.27821168796503287,0.059459895479535695,111,0.3465346534653465,0.45925925925925926,0.49612403100775193,0.41975308641975306,0.3954802259887006,0.4234302512281623,0.05152817062996007,0.4873865767162191,0.576624718240927,0.43844024017619865,0.3200616568388891,0.3381629793943597,0.4321352342733187,0.0952480407823603,140,0.5562841163309405,0.5963802254272078,0.6696508869696289,0.6606868044956226,0.6260941046439131,0.6218192275734626,0.04185409032848581
31,True,balanced,5,5,2,10,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",0.3536410140745587,0.44117179278754914,0.20862020600357326,0.19137974398677002,0.3137133672453323,0.3017052248195567,0.09287516107096226,103,0.48112227496694654,0.44813440134662497,0.5299051414348795,0.5144137351167308,0.5354272488581155,0.5018005603446595,0.032824874544263014,0.35294117647058826,0.4375,0.21052631578947367,0.20689655172413793,0.3125,0.30407280879683996,0.0876996254902756,100,0.44155844155844154,0.4444444444444444,0.5161290322580645,0.4925373134328358,0.5072463768115942,0.4803831217010761,0.03145178304792142,0.5096740256104685,0.6414310938284111,0.43613729108036836,0.3401573816273526,0.31921991756587087,0.44932394194249425,0.11795386658812189,127,0.6199956250768005,0.631165189183749,0.6745538155478976,0.6591734117811352,0.6854598027066198,0.6540695688592404,0.024966556066763554
32,True,balanced,5,5,2,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.3833235872682082,0.5732487101468939,0.25073856319333354,0.22235641059499,0.4059696603154153,0.3671273863037682,0.1255085916354915,83,0.5374801581916516,0.562398785547053,0.6297856211523676,0.5682547645383805,0.5767432910504073,0.5749325240959721,0.030385878036332567,0.3870967741935484,0.5833333333333334,0.25806451612903225,0.24,0.4166666666666667,0.3770322580645161,0.12422840082582727,81,0.515625,0.5631067961165048,0.6238532110091743,0.546875,0.5619834710743802,0.5622886956400118,0.03523076640418579,0.5781820300077202,0.6773865992239526,0.44242514273348094,0.34993978979181467,0.45194572242981496,0.4999758568373567,0.11464778842671404,31,0.6652385105455215,0.6805275915356174,0.729646672828943,0.7246126596361202,0.7401909501074994,0.7080432769307403,0.029543476492478248
33,True,balanced,5,5,10,5,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.30178022769908935,0.36690012241573533,0.23061556570534308,0.17350440631115177,0.36063003318097303,0.28668607106245847,0.07494508381440519,113,0.4071231144711094,0.48177599913133723,0.513105448724436,0.45886961317942576,0.4434810270271908,0.4608710405066999,0.035667095565089325,0.2926829268292683,0.35,0.23529411764705882,0.1875,0.32558139534883723,0.27821168796503287,0.059459895479535695,111,0.3465346534653465,0.45925925925925926,0.49612403100775193,0.41975308641975306,0.3954802259887006,0.4234302512281623,0.05152817062996007,0.4873865767162191,0.576624718240927,0.43844024017619865,0.3200616568388891,0.3381629793943597,0.4321352342733187,0.0952480407823603,140,0.5562841163309405,0.5963802254272078,0.6696508869696289,0.6606868044956226,0.6260941046439131,0.6218192275734626,0.04185409032848581
34,True,balanced,5,5,10,10,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 0}",0.3536410140745587,0.44117179278754914,0.20862020600357326,0.19137974398677002,0.3137133672453323,0.3017052248195567,0.09287516107096226,103,0.48112227496694654,0.44813440134662497,0.5299051414348795,0.5144137351167308,0.5354272488581155,0.5018005603446595,0.032824874544263014,0.35294117647058826,0.4375,0.21052631578947367,0.20689655172413793,0.3125,0.30407280879683996,0.0876996254902756,100,0.44155844155844154,0.4444444444444444,0.5161290322580645,0.4925373134328358,0.5072463768115942,0.4803831217010761,0.03145178304792142,0.5096740256104685,0.6414310938284111,0.43613729108036836,0.3401573816273526,0.31921991756587087,0.44932394194249425,0.11795386658812189,127,0.6199956250768005,0.631165189183749,0.6745538155478976,0.6591734117811352,0.6854598027066198,0.6540695688592404,0.024966556066763554
35,True,balanced,5,5,10,20,0,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.3833235872682082,0.5732487101468939,0.25073856319333354,0.22235641059499,0.4059696603154153,0.3671273863037682,0.1255085916354915,83,0.5374801581916516,0.562398785547053,0.6297856211523676,0.5682547645383805,0.5767432910504073,0.5749325240959721,0.030385878036332567,0.3870967741935484,0.5833333333333334,0.25806451612903225,0.24,0.4166666666666667,0.3770322580645161,0.12422840082582727,81,0.515625,0.5631067961165048,0.6238532110091743,0.546875,0.5619834710743802,0.5622886956400118,0.03523076640418579,0.5781820300077202,0.6773865992239526,0.44242514273348094,0.34993978979181467,0.45194572242981496,0.4999758568373567,0.11464778842671404,31,0.6652385105455215,0.6805275915356174,0.729646672828943,0.7246126596361202,0.7401909501074994,0.7080432769307403,0.029543476492478248
36,True,,3,1,2,5,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.7340646971002934,0.7340646971002934,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6257021087230997,0.10789592432718541,1,0.6392462923973489,0.6392462923973489,0.6679084334186761,0.6679084334186761,0.6318517905529382,0.6492322484369977,0.015486243723065358,0.7058823529411765,0.7058823529411765,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.580952380952381,0.13614252261363843,1,0.5862068965517241,0.5862068965517241,0.6229508196721312,0.6229508196721312,0.5901639344262295,0.6016958733747879,0.01741463698254998,0.5677164768073859,0.6011438044329837,0.506309987932795,0.3227415221104871,0.5763203463203463,0.5148464275207996,0.10099374985572884,16,0.5306211058584108,0.5589418725261438,0.5788981184795992,0.6014802728910262,0.5956407493612552,0.5731164238232871,0.02589228117176221
37,True,,3,1,2,10,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.6392462923973489,0.6032463185720012,0.6679084334186761,0.6679084334186761,0.6318517905529382,0.6420322536719281,0.024310102952017038,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5862068965517241,0.5666666666666667,0.6229508196721312,0.6229508196721312,0.5901639344262295,0.5977878273977766,0.022032343084441526,0.5704054663482875,0.6155791588873263,0.4657376068073902,0.34332614006453044,0.5493376623376623,0.5088772068890394,0.09599610674332261,20,0.5465401465238984,0.5639208221826423,0.5976208839010181,0.614248989773424,0.5956602710666526,0.5835982226895271,0.02466616573828028
38,True,,3,1,2,20,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.6392462923973489,0.6032463185720012,0.6679084334186761,0.7026062831514298,0.6318517905529382,0.6489718236184789,0.03380459655600261,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5862068965517241,0.5666666666666667,0.6229508196721312,0.6666666666666666,0.5901639344262295,0.6065309967966837,0.03508852796026967,0.5819879482795967,0.6201866728182518,0.48437771897832566,0.29909934314433406,0.5700169338857864,0.511133723421259,0.11493873291474782,19,0.5712528436096397,0.566675519826732,0.6185303953953613,0.6281479883586584,0.5963636178783829,0.5961940730137548,0.024549552563373645
39,True,,3,1,10,5,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.5705876831143177,0.5851148865681465,0.4495122504747875,0.30793278276571834,0.365793468689946,0.4557882143225832,0.10945681960804858,119,0.5277168532454108,0.5456590968576247,0.5801981784599871,0.5682638391237549,0.5489567801342037,0.5541589495641963,0.01830564869934099
