Season,Name,Replicate,death,min,max,mean,log_multiply,death_prediction,death_prediction_probability
winter,CONTROL,a,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
winter,CONTROL,b,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
winter,CONTROL,b,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
winter,CONTROL,a,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
winter,CONTROL,e,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
winter,CONTROL,f,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
winter,CONTROL,c,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
winter,CONTROL,d,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
winter,CONTROL,a,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
winter,CONTROL,b,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
summer,CONTROL,d,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
summer,CONTROL,a,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
summer,CONTROL,e,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
summer,CONTROL,d,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
summer,CONTROL,c,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
summer,CONTROL,b,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
summer,CONTROL,b,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
summer,CONTROL,a,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
summer,CONTROL,e,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
summer,CONTROL,c,False,0.9962632369716202,0.9997167138810198,0.9966085846625604,-0.1019315543055375,False,0.26581929612229377
summer,CONTROL,b,False,0.9791065948334008,0.9947007369716202,0.9931413227577982,-0.2068048360836654,False,0.28280361438623886
summer,CONTROL,a,False,0.9791065948334008,0.9947007369716202,0.9931413227577982,-0.2068048360836654,False,0.28280361438623886
summer,CONTROL,c,False,0.9791065948334008,0.9947007369716202,0.9931413227577982,-0.2068048360836654,False,0.28280361438623886
summer,TOKYO,b,False,0.9901911345254452,0.9981542138810198,0.9923002155327912,-0.232004191834334,False,0.2870171982145785
winter,VENUS,b,True,0.96844229518422,1.0,0.9916062256451684,-0.2533800983934846,False,0.2905205047874405
winter,VENUS,a,True,0.96844229518422,1.0,0.9915167401865552,-0.2560875869699001,False,0.29097397423687177
winter,VENUS,c,True,0.96844229518422,1.0,0.9915167401865552,-0.2560875869699001,False,0.29097397423687177
winter,VENICE,a,False,0.9836734693877552,0.9985163204747776,0.9904159015269544,-0.2891461522149445,False,0.29658464818508506
winter,VENICE,b,False,0.9836734693877552,0.9985163204747776,0.9904159015269544,-0.2891461522149445,False,0.29658464818508506
summer,TOKYO,a,False,0.97052062204192,0.9962632369716202,0.9895368563488812,-0.3162295999265497,False,0.301107017531462
summer,TOKYO,c,False,0.97052062204192,0.9962632369716202,0.9895368563488812,-0.3162295999265497,False,0.301107017531462
winter,ELOANE,b,False,0.9355894402668848,0.9962632369716202,0.987123481040245,-0.3908088210347021,False,0.3137092430844168
winter,ELOANE,a,False,0.9355894402668848,0.9962632369716202,0.987123481040245,-0.3908088210347021,False,0.3137092430844168
summer,ELPIDA,c,False,0.9355894402668848,0.9962632369716202,0.9866346539919744,-0.4068680393179785,False,0.31629409836944045
summer,MOSCOW,b,False,0.9355894402668848,0.9928756982838344,0.9866112214943278,-0.4075665893066272,False,0.3164182729713782
summer,MOSCOW,c,False,0.9355894402668848,0.9928756982838344,0.9866112214943278,-0.4075665893066272,False,0.3164182729713782
summer,MOSCOW,a,False,0.9355894402668848,0.9928756982838344,0.9866112214943278,-0.4075665893066272,False,0.3164182729713782
summer,ELPIDA,a,False,0.9355894402668848,0.9928756982838344,0.9866112214943276,-0.4075665893066273,False,0.31641827297137926
