,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_learning_rate,param_max_depth,param_n_estimators,param_n_jobs,param_random_state,param_scale_pos_weight,param_subsample,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
15,0.036867713928222655,0.007338439338908676,0.04180622100830078,0.008281852396332891,dart,0.01,5,5,1,0,39.28846153846154,1.0,"{'booster': 'dart', 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 5, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 39.28846153846154, 'subsample': 1}",0.44117179278754914,0.2514390500823062,0.17367801331124214,0.07694557978075957,0.13660664928810892,0.2159682170499932,0.1260070188236905,26,0.522387812780826,0.345829603826615,0.30068857030773716,0.24413574866444526,0.2719516402614092,0.33699867516820653,0.0986105280684654,0.4375,0.23529411764705882,0.1308411214953271,0.07874015748031496,0.11214953271028037,0.19890498586659627,0.13026936243619808,27,0.5128205128205128,0.2966507177033493,0.2033898305084746,0.15356489945155394,0.18061674008810572,0.26940854011439924,0.13088447390613814,0.5941638608305275,0.5040389162838488,0.44891127407411535,0.23059095894921622,0.3875436794098336,0.43304973790950835,0.12190912264358444,42,0.5580798832033358,0.5225814516309437,0.5606826630788915,0.5266906849721095,0.6063896015285457,0.5548848568827652,0.030116383552794154
16,0.06057615280151367,0.0022626582549106896,0.045604276657104495,0.011191271355051904,dart,0.01,5,10,1,0,1.0,0.6,"{'booster': 'dart', 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 10, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 1, 'subsample': 0.6}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872268975802425,0.5442754341919019,0.46227292376473406,0.29368620860267636,0.41170125877290437,0.45983254458249184,0.10323478470463099,12,0.5158572102096474,0.5221027194109757,0.5683676184660555,0.6036825744054602,0.5744578000692664,0.5568935845122811,0.03323778876198511
17,0.06105117797851563,0.0037247322760161276,0.04169549942016602,0.00847412874542413,dart,0.01,5,10,1,0,1.0,1.0,"{'booster': 'dart', 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 10, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 1, 'subsample': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573877196788891,0.535957194201461,0.44454653937947497,0.29522706260176423,0.36907603136720085,0.44043890944575803,0.09899169701827255,29,0.4862640616291794,0.5039860183601464,0.537055214768634,0.5585516702023952,0.5538215930197441,0.5279357115960198,0.028286729516283894
18,0.06527414321899414,0.01297366581252222,0.0356846809387207,0.0009159674877897687,dart,0.01,5,10,1,0,39.28846153846154,0.6,"{'booster': 'dart', 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 10, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 39.28846153846154, 'subsample': 0.6}",0.3833235872682082,0.34620322467505366,0.18258915588102098,0.10638586474634207,0.38111301228708955,0.2799229689715429,0.11394137329352014,16,0.5442575742776464,0.4041074201557106,0.49210943199784146,0.39178138255032924,0.4651109749208323,0.45947335678047196,0.05644971212328704,0.3870967741935484,0.32558139534883723,0.18181818181818182,0.11764705882352941,0.35,0.2724286820368194,0.10407584282267533,15,0.5289256198347108,0.37662337662337664,0.45454545454545453,0.3231441048034934,0.42168674698795183,0.4209850605589974,0.06974061710349141,0.5793983439820662,0.49505193183774665,0.4502675543318818,0.2726706102090598,0.38257491671304245,0.4359926714147594,0.10371548355220689,34,0.6200583620766633,0.6008986252914588,0.6486607314997718,0.6099843132956257,0.6649116742233595,0.6289027412773758,0.024113821358034478
19,0.05672001838684082,0.0020880765091590946,0.0553032398223877,0.020576307519732183,dart,0.01,5,10,1,0,39.28846153846154,1.0,"{'booster': 'dart', 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 10, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 39.28846153846154, 'subsample': 1}",0.44117179278754914,0.2556557313953707,0.17367801331124214,0.08329860509653958,0.2170440041195256,0.23416962934204544,0.11834368327775953,23,0.522387812780826,0.3605201148870553,0.30068857030773716,0.24942669006981125,0.3584988761076098,0.3583044128306079,0.09176301337030016,0.4375,0.24,0.1308411214953271,0.08264462809917356,0.18461538461538463,0.21512022684197704,0.12300818174558448,24,0.5128205128205128,0.3191489361702128,0.2033898305084746,0.15789473684210525,0.29535864978902954,0.297722533226067,0.12262323675163835,0.5941638608305275,0.509988635217993,0.44914158773939283,0.2387501201335334,0.3875436794098336,0.4359175766662561,0.11993191609158477,35,0.5578113256928641,0.5237386159904879,0.5609762979777757,0.5811119227237459,0.6063896015285457,0.5660055527826839,0.027342298781163545
20,0.19258403778076172,0.02650121103392503,0.06696343421936035,0.03228412722274495,dart,0.01,5,20,1,0,1.0,0.6,"{'booster': 'dart', 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 20, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 1, 'subsample': 0.6}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5862557606204528,0.5632548182186143,0.47024804974575735,0.3012806048492264,0.41589465752025895,0.467386778190862,0.10350980849260363,6,0.5226151176089642,0.5374877413928725,0.5639226010012788,0.6065274813105929,0.5748547206247299,0.5610815323876877,0.029323842510896345
21,0.1629100799560547,0.004434285378293744,0.04499773979187012,0.004452533751807729,dart,0.01,5,20,1,0,1.0,1.0,"{'booster': 'dart', 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 20, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 1, 'subsample': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573877196788891,0.5516374152462454,0.44802002293649074,0.30240409609458724,0.3798583172330189,0.4478615142378463,0.09853704656544807,23,0.4862640616291794,0.5389121193403162,0.55964346873695,0.5585516702023952,0.5733488774274211,0.5433440394672524,0.030577768113833174
22,0.1680232048034668,0.018643074983226603,0.045986270904541014,0.010159335191370657,dart,0.01,5,20,1,0,39.28846153846154,0.6,"{'booster': 'dart', 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 20, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 39.28846153846154, 'subsample': 0.6}",0.3628902577101625,0.434261001498748,0.23104000631243649,0.13501798281381883,0.3671531715185303,0.3060724839707393,0.1079638095841661,10,0.5260827334350424,0.4395569153550242,0.4860952538390658,0.4327222616926621,0.49535384026744494,0.47596220091784786,0.035173340413116,0.36363636363636365,0.41025641025641024,0.21739130434782608,0.14634146341463414,0.3333333333333333,0.2941917749977135,0.09755371747414267,10,0.49635036496350365,0.41379310344827586,0.4583333333333333,0.3825136612021858,0.4528301886792453,0.44076413032530876,0.0391526489107845,0.5781412281118393,0.5605754785465554,0.452384994653739,0.2929559716329345,0.3788001261349019,0.4525715598159941,0.10802961009096897,18,0.6160376805660857,0.6370558631635492,0.6354624017665382,0.6271646243416563,0.6593068351387905,0.635005480995324,0.014256403073846497
23,0.1618377685546875,0.008493046614330474,0.044083261489868165,0.004969959991996728,dart,0.01,5,20,1,0,39.28846153846154,1.0,"{'booster': 'dart', 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 20, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 39.28846153846154, 'subsample': 1}",0.4191764341971771,0.2556557313953707,0.18992789518565742,0.05810832117442267,0.27281532126865865,0.23913674064425733,0.11748550057777658,22,0.5080256194599894,0.3605201148870553,0.3798059885310632,0.25216292349729025,0.41261247382704674,0.38262542404048894,0.08263351635201688,0.4117647058823529,0.24,0.15789473684210525,0.07207207207207207,0.24489795918367346,0.22532589479604073,0.11259797563875322,22,0.49586776859504134,0.3191489361702128,0.29411764705882354,0.16666666666666666,0.35294117647058826,0.3257484389922666,0.10585943698901057,0.5954395714032927,0.5151231282378823,0.46057801636739065,0.2537143364774484,0.3960569838629483,0.44418240726979247,0.11556320691319334,26,0.6152276214898735,0.536887377325687,0.6144360240713552,0.5965687145505454,0.6355254159804709,0.5997290306835864,0.03375483422156522
24,0.03654665946960449,0.005010682868858483,0.035355138778686526,0.0037271264423315146,dart,0.1,3,5,1,0,1.0,0.6,"{'booster': 'dart', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 5, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 1, 'subsample': 0.6}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610045153657528,0.5153726479401224,0.4861135843047,0.2559982689220017,0.3889580361426147,0.4414894105350383,0.10853609431819648,27,0.479403643431481,0.510164987957703,0.5285588126262792,0.600364743129834,0.526235709136805,0.5289455792564205,0.039787696509551176
25,0.0387782096862793,0.010486525887292037,0.03837461471557617,0.01035214343020099,dart,0.1,3,5,1,0,1.0,1.0,"{'booster': 'dart', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 5, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 1, 'subsample': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573877196788891,0.5106238945810216,0.4667489456304966,0.26006875179489125,0.37596942834413,0.4341597480058857,0.10562929781078367,36,0.5134664730320777,0.48752816580920544,0.5376287818767885,0.5971334375534032,0.521492940184724,0.5314499596912399,0.03661739781950445
26,0.03764419555664063,0.012290190325575663,0.035650634765625,0.00475476540943961,dart,0.1,3,5,1,0,39.28846153846154,0.6,"{'booster': 'dart', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 5, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 39.28846153846154, 'subsample': 0.6}",0.30223604236026486,0.35840849058449326,0.14509233743967032,0.03348516451421613,0.3168967376092338,0.23122375450157567,0.12253793953649848,25,0.3386342131245822,0.34136955826728854,0.3616708681295737,0.24418829822652477,0.3880225886859052,0.3347771052867749,0.04862720568575527,0.27450980392156865,0.32,0.12987012987012986,0.06060606060606061,0.27450980392156865,0.21189915966386552,0.09914064835527765,25,0.28837209302325584,0.3020833333333333,0.2938775510204082,0.16972477064220184,0.3402061855670103,0.27885278671724184,0.05749640418998179,0.5921351512642932,0.47481523022192124,0.43917260348316145,0.2262785284522463,0.42412142545344766,0.431304587775014,0.11824452177751521,43,0.49509840328026977,0.5192219148482746,0.5355941510571063,0.5063929699696142,0.5737977595130055,0.5260210397336541,0.02742975785668933
27,0.03139200210571289,0.0007419826680186153,0.03682022094726563,0.0017349129786431274,dart,0.1,3,5,1,0,39.28846153846154,1.0,"{'booster': 'dart', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 5, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 39.28846153846154, 'subsample': 1}",0.22544013811692093,0.2765731527949444,0.2047502466426845,0.1033999258440615,0.22339082683541653,0.20671085804680556,0.056897698069232346,29,0.32197704109013436,0.324838481836402,0.3423616049423721,0.4637946749214811,0.2828118369643541,0.3471567279509487,0.06148136240241101,0.20689655172413793,0.24561403508771928,0.18867924528301888,0.125,0.175,0.18823796641897522,0.039533871402187955,28,0.2644628099173554,0.2777777777777778,0.2922374429223744,0.46153846153846156,0.2222222222222222,0.3036477428756383,0.08233407977705927,0.5738036040630711,0.5207715712102414,0.44789963804443556,0.22798851887421756,0.397553449834543,0.4336033564053018,0.11919383202244987,40,0.473226384957995,0.5070836508441464,0.5333670976285982,0.5480199884113837,0.5367479710935561,0.5196890185871359,0.026826901340836967
28,0.059369993209838864,0.0068791712005418825,0.03790969848632812,0.0018901839169671094,dart,0.1,3,10,1,0,1.0,0.6,"{'booster': 'dart', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 1, 'subsample': 0.6}",0.42177487881291076,0.6692965256612252,0.5430947643615459,0.31280487520521977,0.589611228406161,0.5073164544894124,0.1260493366686157,7,0.40896656314223667,0.5583319770533707,0.5927372135420019,0.5724662516743296,0.6318517905529382,0.5528707591929753,0.07609147569098841,0.3076923076923077,0.625,0.46153846153846156,0.18181818181818182,0.5882352941176471,0.4328568490333196,0.1676726939023654,7,0.2916666666666667,0.48148148148148145,0.5263157894736842,0.5,0.5901639344262295,0.4779255744096124,0.10013128165264976,0.5843569382216901,0.5926069870861278,0.4536609121455222,0.2656424088424587,0.3952384782263031,0.45830114490442037,0.12251036082110657,13,0.561093037050442,0.549430806024598,0.5970129975977689,0.614139914849467,0.5467222806398919,0.5736798072324335,0.027035558674406466
29,0.05741758346557617,0.005618242940323561,0.03787741661071777,0.0036209992811795555,dart,0.1,3,10,1,0,1.0,1.0,"{'booster': 'dart', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 1, 'subsample': 1}",0.6692965256612252,0.6773786076528916,0.5430947643615459,0.4429030024106458,0.589611228406161,0.5844568256984939,0.086726126541047,3,0.5583319770533707,0.6032463185720012,0.5927372135420019,0.6123607245026151,0.6318517905529382,0.5997056048445855,0.024357345983527685,0.625,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.5882352941176471,0.5349547511312218,0.12193124250263622,3,0.48148148148148145,0.5666666666666667,0.5263157894736842,0.5517241379310345,0.5901639344262295,0.5432704019958192,0.03721070765173789,0.5819481942421035,0.5857907146378257,0.4421346520093537,0.26174859369212444,0.40861301086102364,0.4560470330884862,0.1207310644744207,17,0.5570564686955297,0.5490824139000239,0.5580119710120769,0.601390914771762,0.5540290281440756,0.5639141593046937,0.018995091141042298
30,0.0578155517578125,0.002843465472709104,0.03512735366821289,0.002226762052775738,dart,0.1,3,10,1,0,39.28846153846154,0.6,"{'booster': 'dart', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 39.28846153846154, 'subsample': 0.6}",0.307032110989932,0.29760315071518106,0.19827236654903904,0.09104409668238436,0.35438149790380796,0.24966664456806886,0.09418746241337961,20,0.3549477868997698,0.329194232949775,0.3914668570168931,0.3847327945179239,0.37912003141829265,0.36789234056053094,0.022936977829565074,0.28,0.2692307692307692,0.18181818181818182,0.10344827586206896,0.3181818181818182,0.23053580901856763,0.07765368934101716,21,0.3018867924528302,0.2931937172774869,0.34972677595628415,0.32558139534883723,0.33507853403141363,0.3210934430133704,0.020894412479226816,0.5996723850921739,0.4918574205555151,0.4431900841892432,0.2465532890637177,0.4212417884767406,0.4405029934754781,0.11486241746042483,28,0.4983522306647078,0.521841660207572,0.5611050714855547,0.5977965905355335,0.5959432791597324,0.5550077664106201,0.03963235328498813
31,0.052216100692749026,0.0043529432250883505,0.03892717361450195,0.010188737277457487,dart,0.1,3,10,1,0,39.28846153846154,1.0,"{'booster': 'dart', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10, 'n_jobs': 1, 'random_state': 0, 'scale_pos_weight': 39.28846153846154, 'subsample': 1}",0.2358998374788124,0.26002228357359447,0.20841858824989096,0.07985722038969509,0.2697824158049006,0.2107960690993787,0.06882360495147123,28,0.33110645240300307,0.3942842295986029,0.296121848951545,0.3357361905234746,0.3368205088081428,0.3388138460569537,0.031535438290954836,0.21818181818181817,0.24489795918367346,0.16091954022988506,0.09375,0.2222222222222222,0.1879943079635198,0.05465508949991552,29,0.27467811158798283,0.3592814371257485,0.21893491124260356,0.2796610169491525,0.26148409893992935,0.2788079151690833,0.045560206330299384,0.580239177693747,0.5155762206205043,0.451789201522121,0.23169921688493442,0.41634393410268283,0.4391295501647979,0.11786671679616469,31,0.48292336419739773,0.5515864673361304,0.5575972651581661,0.5747101091278297,0.5850260730767914,0.5503686557792631,0.03576659374320989
