Season,Name,death,min,max,mean,multiply,multiply_death,death_prediction,death_prediction_probability
winter,SINGAPURA,False,0.9597343,0.99256,0.9852291,-0.4480465623876196,1.4480465623876195,False,0.3479307311876869
winter,SINGAPURA,False,0.9597343,0.99256,0.9852291,-0.4480465623876196,1.4480465623876195,False,0.3479307311876869
winter,VENUS,True,0.91928744,0.99251354,0.98511916,-0.4528256295376073,1.4528256295376072,False,0.34942244298604064
winter,VENUS,True,0.91928744,0.99251354,0.9848429,-0.4612453804943615,1.4612453804943615,False,0.35205770930879626
winter,VENUS,True,0.91928744,0.99251354,0.9847953,-0.4626977045722198,1.4626977045722198,False,0.35251318443303065
winter,BRADY,True,0.970237,0.9922924,0.98437274,-0.4732083627252384,1.4732083627252384,False,0.3558174713714555
winter,BRADY,True,0.970237,0.9922924,0.98437274,-0.4732083627252384,1.4732083627252384,False,0.3558174713714555
winter,BRADY,True,0.970237,0.9922924,0.984307,-0.4752072193051042,1.4752072193051042,False,0.3564474306079429
summer,PISCES,False,0.96278584,0.9924601,0.9840046,-0.4849965645923407,1.4849965645923406,False,0.3595397835088969
summer,PISCES,False,0.96278584,0.9924601,0.9840046,-0.4849965645923407,1.4849965645923406,False,0.3595397835088969
summer,PISCES,False,0.96278584,0.9924065,0.98396456,-0.4862099788102432,1.4862099788102432,False,0.3599239085759739
summer,VENICE,True,0.9308199,0.9923166,0.98190135,-0.5522278895752136,1.5522278895752137,False,0.38108219699712925
summer,ELPIDA,False,0.9641373,0.9923508,0.98168,-0.5560508176595014,1.5560508176595014,False,0.3823222522170959
summer,ELPIDA,False,0.9641373,0.9923508,0.981669,-0.5563709829015083,1.5563709829015084,False,0.3824261750578855
summer,ELPIDA,False,0.9641373,0.9923861,0.98159134,-0.558743885613883,1.5587438856138829,False,0.38319673320284875
summer,MOSCOW,False,0.9570484,0.9923875,0.98067856,-0.5874048678485905,1.5874048678485906,False,0.3925492567066291
summer,MOSCOW,False,0.9570484,0.9923875,0.98067856,-0.5874048678485905,1.5874048678485906,False,0.3925492567066291
summer,MOSCOW,False,0.9570484,0.9923875,0.98067856,-0.5874048678485905,1.5874048678485906,False,0.3925492567066291
summer,VENICE,True,0.90194356,0.9923166,0.9804917,-0.5979635421234561,1.5979635421234561,False,0.396015088982063
summer,VENICE,True,0.90194356,0.9923166,0.9804917,-0.5979635421234561,1.5979635421234561,False,0.396015088982063
summer,GLORY,False,0.96161777,0.9923817,0.9795965,-0.6199625673315293,1.6199625673315294,False,0.40326943891444617
summer,GLORY,False,0.96161777,0.9923817,0.9795965,-0.6199625673315293,1.6199625673315294,False,0.40326943891444617
summer,GLORY,False,0.96161777,0.9923524,0.9795841,-0.6203391403712121,1.620339140371212,False,0.4033939956916121
summer,NEVADA,True,0.9547708,0.9913305,0.9792997,-0.6287195648862622,1.6287195648862622,False,0.4061691337898058
summer,NEVADA,True,0.9547708,0.9913305,0.9792901,-0.6290245105747829,1.629024510574783,False,0.4062702293466289
summer,BRADY,False,0.9664823,0.99047375,0.97877663,-0.644219596439783,1.644219596439783,False,0.4113175971024792
summer,BRADY,False,0.9664823,0.99047375,0.97877663,-0.644219596439783,1.644219596439783,False,0.4113175971024792
summer,BRADY,False,0.9664823,0.99047375,0.97877663,-0.644219596439783,1.644219596439783,False,0.4113175971024792
summer,SINGAPURA,False,0.95119745,0.99168533,0.97845185,-0.6562806935827108,1.6562806935827108,False,0.4153373276210044
summer,SINGAPURA,False,0.9242056,0.99168533,0.9773988,-0.6906828940289162,1.6906828940289162,False,0.42686326273413083
summer,SINGAPURA,False,0.9242056,0.99168533,0.9773988,-0.6906828940289162,1.6906828940289162,False,0.42686326273413083
summer,TINA,False,0.84720296,0.9917535,0.9772225,-0.7039252447410889,1.7039252447410889,False,0.4313218925138273
summer,TINA,False,0.84720296,0.9917535,0.9772225,-0.7039252447410889,1.7039252447410889,False,0.4313218925138273
summer,CHARLESTON,False,0.9597099,0.9915165,0.9764098,-0.7173290123772317,1.7173290123772316,False,0.435846232629987
summer,CHARLESTON,True,0.9597099,0.9915165,0.9764098,-0.7173290123772317,1.7173290123772316,False,0.435846232629987
summer,TINA,True,0.83653414,0.9917535,0.97663975,-0.7236552740221924,1.7236552740221924,False,0.4379853781974626
summer,CHARLESTON,False,0.9597099,0.9915165,0.9760796,-0.7273958151093532,1.7273958151093534,False,0.43925128577189115
summer,NEVADA,True,0.91518074,0.9913305,0.97609484,-0.7303193149487757,1.7303193149487757,False,0.4402412343907223
summer,ELEONORA,True,0.7740299,0.99220693,0.97686857,-0.7311109478093485,1.7311109478093485,False,0.4405093773780066
summer,ELEONORA,True,0.76151365,0.99220693,0.9759486,-0.7629974987328376,1.7629974987328376,False,0.4513372322204778
summer,ELEONORA,True,0.76151365,0.99220693,0.97591496,-0.763863557045405,1.763863557045405,False,0.4516320147254708
summer,MAYA,True,0.4669968,0.9921865,0.9546736,-1.6227736354818758,2.6227736354818756,True,0.7283828850687064
summer,MAYA,True,0.44257772,0.9923061,0.95138365,-1.7623873659447278,2.762387365944728,True,0.7646461091268786
summer,MAYA,True,0.44257772,0.9923061,0.95138365,-1.7623873659447278,2.762387365944728,True,0.7646461091268786
winter,INGY,True,0.107044995,0.992579,0.9363993,-3.5903511884341865,4.5903511884341865,True,0.975653804598706
winter,INGY,True,0.107044995,0.992579,0.9363993,-3.5903511884341865,4.5903511884341865,True,0.975653804598706
winter,INGY,True,0.107044995,0.992579,0.9363993,-3.5903511884341865,4.5903511884341865,True,0.975653804598706
summer,LEANNE,True,0.13214153,0.99232507,0.90892816,-4.671308831355421,5.671308831355421,True,0.9943836073686205
summer,LEANNE,True,0.13214153,0.99232507,0.90892816,-4.671308831355421,5.671308831355421,True,0.9943836073686205
summer,LEANNE,True,0.13214153,0.99232507,0.90892816,-4.671308831355421,5.671308831355421,True,0.9943836073686205
summer,INGY,True,0.13241106,0.991912,0.90522873,-4.905757124881371,5.905757124881371,True,0.9959244528025224
summer,INGY,True,0.13241106,0.991912,0.90522873,-4.905757124881371,5.905757124881371,True,0.9959244528025224
summer,INGY,True,0.13241106,0.991912,0.90522873,-4.905757124881371,5.905757124881371,True,0.9959244528025224
summer,VENUS,True,0.17050594,0.99180543,0.8896329,-5.600296647530159,6.600296647530159,True,0.9984271041790816
summer,VENUS,True,0.17050594,0.99180543,0.8896329,-5.600296647530159,6.600296647530159,True,0.9984271041790816
summer,VENUS,True,0.17050594,0.99180543,0.8896329,-5.600296647530159,6.600296647530159,True,0.9984271041790816
winter,GLOBE,True,0.107044995,0.99244875,0.88872117,-6.450996287451401,7.450996287451401,True,0.9995109175947451
winter,GLOBE,True,0.107044995,0.99244875,0.88872117,-6.450996287451401,7.450996287451401,True,0.9995109175947451
winter,GLOBE,True,0.107044995,0.99244875,0.88872117,-6.450996287451401,7.450996287451401,True,0.9995109175947451
winter,FORSTER,True,0.104457915,0.99255216,0.8874073,-6.6157727413044185,7.6157727413044185,True,0.9996099962648808
winter,FORSTER,True,0.104457915,0.99255216,0.8874073,-6.6157727413044185,7.6157727413044185,True,0.9996099962648808
winter,FORSTER,True,0.104457915,0.99255216,0.8874073,-6.6157727413044185,7.6157727413044185,True,0.9996099962648808
winter,ANNA,True,0.10408175,0.99258393,0.88699645,-6.640840711714973,7.640840711714973,True,0.999623199699812
winter,ANNA,True,0.10408175,0.99258393,0.88699645,-6.640840711714973,7.640840711714973,True,0.999623199699812
winter,ANNA,True,0.10408175,0.99258393,0.88699645,-6.640840711714973,7.640840711714973,True,0.999623199699812
summer,FORSTER,True,0.12087715,0.9923992,0.8706859,-7.173836557015318,8.173836557015317,True,0.999818846408151
summer,FORSTER,True,0.12087715,0.9923992,0.8706859,-7.173836557015318,8.173836557015317,True,0.999818846408151
summer,FORSTER,True,0.12087715,0.9923992,0.8706859,-7.173836557015318,8.173836557015317,True,0.999818846408151
summer,GLOBE,True,0.13241106,0.9904824,0.8586329,-7.298478844963749,8.29847884496375,True,0.9998473631465962
summer,GLOBE,True,0.13241106,0.9904824,0.8586329,-7.298478844963749,8.29847884496375,True,0.9998473631465962
summer,GLOBE,True,0.13241106,0.9904824,0.8586329,-7.298478844963749,8.29847884496375,True,0.9998473631465962
summer,ANNA,True,0.11075181,0.99247104,0.8722547,-7.301171646974319,8.301171646974318,True,0.9998479269363281
summer,ANNA,True,0.11075181,0.99247104,0.8722547,-7.301171646974319,8.301171646974318,True,0.9998479269363281
summer,ANNA,True,0.11075181,0.99247104,0.8722547,-7.301171646974319,8.301171646974318,True,0.9998479269363281
winter,ORPHEUS,True,0.112012744,0.9924959,0.86342686,-7.43037702326275,8.43037702326275,True,0.9998726674701932
winter,ORPHEUS,True,0.112012744,0.9924959,0.86342686,-7.43037702326275,8.43037702326275,True,0.9998726674701932
summer,ORPHEUS,True,0.10670465,0.9922866,0.68652743,-17.31995772731104,18.31995772731104,True,0.999999999840842
summer,ORPHEUS,True,0.10670465,0.9922866,0.68652743,-17.31995772731104,18.31995772731104,True,0.999999999840842
summer,ORPHEUS,True,0.10670465,0.9922866,0.68652743,-17.31995772731104,18.31995772731104,True,0.999999999840842
