classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
RandomForestClassifier,410,0.7409283746721566,0.8347725184066235,0.7221119915600018,0.6050853534749612,0.5282382828084383,0.5841427097154652
DecisionTreeClassifier,45,0.645995842067306,0.5090602287220827,0.6028951020663056,0.600270486174729,0.443404779571296,0.563641456582633
