classifier_class,best_index,mean_mcc_on_train_folds,mean_auprc_on_train_folds,mean_f1_on_train_folds,mean_mcc_on_held_out_folds,mean_auprc_on_held_out_folds,mean_f1_on_held_out_folds
RandomForestClassifier,114,0.660819209799194,0.5508360815867086,0.63212887470952,0.6240865400290756,0.45255118418083323,0.5951382982342734
DecisionTreeClassifier,42,0.660819209799194,0.5517671458414815,0.63212887470952,0.6240865400290756,0.45261878988264315,0.5951382982342734
